DAYS_BIRTH,OCCUPATION_TYPE,prediction
-17051,Sales staff,20
-17051,Sales staff,20
-17051,Sales staff,20
-17051,Sales staff,20
-17051,Sales staff,20
-17051,Sales staff,20
-17051,Sales staff,20
-12167,"",7
-12167,"",7
-12167,"",7
-12167,"",7
-12167,"",7
-12167,"",7
-12167,"",7
-12167,"",7
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-15034,Managers,11
-13729,"",12
-13729,"",12
-13729,"",12
-13729,"",12
-13729,"",12
-13729,"",12
-13729,"",12
-13729,"",12
-13729,"",12
-13729,"",12
-13729,"",12
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11977,Core staff,0
-11508,Core staff,21
-11508,Core staff,21
-11508,Core staff,21
-21054,Core staff,10
-21054,Core staff,10
-9187,Laborers,7
-9187,Laborers,7
-9187,Laborers,7
-9187,Laborers,7
-9187,Laborers,7
-9187,Laborers,7
-9187,Laborers,7
-9187,Laborers,7
-11888,Medicine staff,12
-11888,Medicine staff,12
-11888,Medicine staff,12
-13504,Core staff,1
-13504,Core staff,1
-13504,Core staff,1
-13504,Core staff,1
-13504,Core staff,1
-13504,Core staff,1
-13504,Core staff,1
-15140,Laborers,11
-15140,Laborers,11
-15140,Laborers,11
-15140,Laborers,11
-15140,Laborers,11
-15140,Laborers,11
-14287,Managers,19
-14287,Managers,19
-14287,Managers,19
-14287,Managers,19
-14287,Managers,19
-14287,Managers,19
-14287,Managers,19
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12297,Managers,12
-12119,Drivers,5
-12119,Drivers,5
-12119,Drivers,5
-12119,Drivers,5
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-10650,Core staff,12
-13631,"",5
-13631,"",5
-13631,"",5
-13631,"",5
-17262,Drivers,11
-14566,Laborers,4
-9956,Managers,5
-9956,Managers,5
-9956,Managers,5
-9956,Managers,5
-17231,Laborers,8
-17231,Laborers,8
-17231,Laborers,8
-17231,Laborers,8
-17231,Laborers,8
-17231,Laborers,8
-16031,Sales staff,18
-17578,Laborers,22
-17578,Laborers,22
-17578,Laborers,22
-17578,Laborers,22
-15487,Laborers,22
-15487,Laborers,22
-15487,Laborers,22
-15487,Laborers,22
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-13408,Laborers,12
-9883,Sales staff,18
-10015,Secretaries,22
-10015,Secretaries,22
-10015,Secretaries,22
-10015,Secretaries,22
-20687,Drivers,14
-20687,Drivers,14
-20687,Drivers,14
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-20459,"",11
-13970,Sales staff,8
-13970,Sales staff,8
-13970,Sales staff,8
-13970,Sales staff,8
-13970,Sales staff,8
-15395,Drivers,21
-15395,Drivers,21
-15395,Drivers,21
-15952,Sales staff,5
-15952,Sales staff,5
-15952,Sales staff,5
-15952,Sales staff,5
-14394,Laborers,10
-14394,Laborers,10
-19817,Cleaning staff,1
-19817,Cleaning staff,1
-19817,Cleaning staff,1
-19817,Cleaning staff,1
-19817,Cleaning staff,1
-19817,Cleaning staff,1
-19817,Cleaning staff,1
-20299,"",21
-20299,"",21
-20299,"",21
-12559,Medicine staff,22
-12559,Medicine staff,22
-12559,Medicine staff,22
-12559,Medicine staff,22
-18688,Sales staff,22
-18688,Sales staff,22
-18688,Sales staff,22
-18688,Sales staff,22
-19092,"",23
-19092,"",23
-19092,"",23
-19092,"",23
-16425,Drivers,6
-16425,Drivers,6
-16425,Drivers,6
-16425,Drivers,6
-16425,Drivers,6
-23451,"",3
-23451,"",3
-23451,"",3
-23451,"",3
-23451,"",3
-23641,"",5
-23641,"",5
-23641,"",5
-23641,"",5
-14878,Managers,20
-14878,Managers,20
-14878,Managers,20
-14878,Managers,20
-14878,Managers,20
-14878,Managers,20
-14878,Managers,20
-14878,Managers,20
-18854,"",13
-18854,"",13
-18854,"",13
-18854,"",13
-18854,"",13
-10873,Managers,1
-10873,Managers,1
-10873,Managers,1
-10873,Managers,1
-10873,Managers,1
-10873,Managers,1
-10335,Core staff,3
-10335,Core staff,3
-10335,Core staff,3
-10335,Core staff,3
-10335,Core staff,3
-10992,Drivers,23
-10992,Drivers,23
-10992,Drivers,23
-22579,"",21
-22579,"",21
-22579,"",21
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-18770,"",11
-13234,Laborers,1
-13234,Laborers,1
-13234,Laborers,1
-13234,Laborers,1
-13234,Laborers,1
-13234,Laborers,1
-13234,Laborers,1
-22191,"",22
-22191,"",22
-22191,"",22
-22191,"",22
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-13290,"",15
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-10054,Managers,0
-14692,Laborers,9
-14692,Laborers,9
-14692,Laborers,9
-14692,Laborers,9
-14692,Laborers,9
-14692,Laborers,9
-14692,Laborers,9
-20908,"",16
-20908,"",16
-9417,Laborers,17
-9417,Laborers,17
-9417,Laborers,17
-9417,Laborers,17
-9417,Laborers,17
-9417,Laborers,17
-10276,Laborers,15
-10276,Laborers,15
-10276,Laborers,15
-12912,"",16
-12912,"",16
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-17018,Drivers,11
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-16034,Medicine staff,15
-18946,Security staff,5
-18946,Security staff,5
-18946,Security staff,5
-18946,Security staff,5
-20159,High skill tech staff,23
-20159,High skill tech staff,23
-20159,High skill tech staff,23
-20159,High skill tech staff,23
-20782,"",12
-20782,"",12
-20782,"",12
-20782,"",12
-20782,"",12
-20782,"",12
-21475,"",2
-21475,"",2
-21475,"",2
-24067,"",23
-24067,"",23
-24067,"",23
-24067,"",23
-17197,Managers,21
-17197,Managers,21
-17197,Managers,21
-19150,Managers,13
-19150,Managers,13
-19150,Managers,13
-19150,Managers,13
-19150,Managers,13
-19150,Managers,13
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-16299,Sales staff,11
-14402,High skill tech staff,19
-14402,High skill tech staff,19
-14402,High skill tech staff,19
-14402,High skill tech staff,19
-14402,High skill tech staff,19
-14402,High skill tech staff,19
-14402,High skill tech staff,19
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-15647,High skill tech staff,11
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14222,Cooking staff,0
-14474,Laborers,0
-14474,Laborers,0
-14474,Laborers,0
-14474,Laborers,0
-14474,Laborers,0
-14474,Laborers,0
-14474,Laborers,0
-14474,Laborers,0
-14474,Laborers,0
-11375,Sales staff,14
-11375,Sales staff,14
-11375,Sales staff,14
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-15096,Laborers,15
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-11342,High skill tech staff,0
-14619,Laborers,0
-14619,Laborers,0
-17718,"",22
-17718,"",22
-17718,"",22
-17718,"",22
-13868,Sales staff,11
-13868,Sales staff,11
-13868,Sales staff,11
-13868,Sales staff,11
-13868,Sales staff,11
-13868,Sales staff,11
-13868,Sales staff,11
-13868,Sales staff,11
-17254,Managers,13
-17254,Managers,13
-17254,Managers,13
-15957,Drivers,1
-15957,Drivers,1
-15957,Drivers,1
-15957,Drivers,1
-15957,Drivers,1
-15957,Drivers,1
-15957,Drivers,1
-15918,Managers,7
-15918,Managers,7
-15918,Managers,7
-15918,Managers,7
-15918,Managers,7
-15918,Managers,7
-15918,Managers,7
-15918,Managers,7
-15703,Medicine staff,19
-15703,Medicine staff,19
-15703,Medicine staff,19
-15703,Medicine staff,19
-15703,Medicine staff,19
-15703,Medicine staff,19
-15703,Medicine staff,19
-15934,Laborers,1
-15934,Laborers,1
-15934,Laborers,1
-15934,Laborers,1
-15934,Laborers,1
-8959,Core staff,5
-8959,Core staff,5
-8959,Core staff,5
-8959,Core staff,5
-17406,"",2
-17406,"",2
-17406,"",2
-12998,"",5
-12998,"",5
-12998,"",5
-12998,"",5
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-11641,Drivers,0
-16858,Private service staff,8
-16858,Private service staff,8
-16858,Private service staff,8
-16858,Private service staff,8
-16858,Private service staff,8
-16858,Private service staff,8
-20609,"",16
-20609,"",16
-14802,Sales staff,12
-14802,Sales staff,12
-14802,Sales staff,12
-14802,Sales staff,12
-14802,Sales staff,12
-14802,Sales staff,12
-14802,Sales staff,12
-14802,Sales staff,12
-14802,Sales staff,12
-14802,Sales staff,12
-18350,Medicine staff,19
-18350,Medicine staff,19
-18350,Medicine staff,19
-18350,Medicine staff,19
-18350,Medicine staff,19
-18350,Medicine staff,19
-18350,Medicine staff,19
-17587,Laborers,15
-17587,Laborers,15
-17587,Laborers,15
-18989,Laborers,17
-18989,Laborers,17
-18989,Laborers,17
-18989,Laborers,17
-18989,Laborers,17
-18989,Laborers,17
-18667,Core staff,5
-18667,Core staff,5
-18667,Core staff,5
-18667,Core staff,5
-14584,High skill tech staff,20
-14584,High skill tech staff,20
-14584,High skill tech staff,20
-14584,High skill tech staff,20
-14584,High skill tech staff,20
-14584,High skill tech staff,20
-14584,High skill tech staff,20
-14584,High skill tech staff,20
-14584,High skill tech staff,20
-21764,Laborers,19
-21764,Laborers,19
-21764,Laborers,19
-21764,Laborers,19
-21764,Laborers,19
-21764,Laborers,19
-21764,Laborers,19
-15787,Laborers,20
-15787,Laborers,20
-15787,Laborers,20
-15787,Laborers,20
-15787,Laborers,20
-15787,Laborers,20
-15787,Laborers,20
-15787,Laborers,20
-15787,Laborers,20
-23830,"",7
-23830,"",7
-23830,"",7
-23830,"",7
-23830,"",7
-23830,"",7
-23830,"",7
-23830,"",7
-18661,Laborers,1
-18661,Laborers,1
-18661,Laborers,1
-18661,Laborers,1
-18661,Laborers,1
-18661,Laborers,1
-18661,Laborers,1
-8696,Laborers,20
-8696,Laborers,20
-23080,"",24
-23080,"",24
-23080,"",24
-23080,"",24
-23080,"",24
-14310,Sales staff,5
-14310,Sales staff,5
-14310,Sales staff,5
-14310,Sales staff,5
-11620,Laborers,4
-11966,"",13
-11966,"",13
-11966,"",13
-11966,"",13
-11966,"",13
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-13605,Core staff,0
-23599,"",7
-23599,"",7
-23599,"",7
-23599,"",7
-23599,"",7
-23599,"",7
-23599,"",7
-23599,"",7
-12506,High skill tech staff,15
-12506,High skill tech staff,15
-12506,High skill tech staff,15
-12506,High skill tech staff,15
-12506,High skill tech staff,15
-12506,High skill tech staff,15
-12506,High skill tech staff,15
-12040,"",7
-12040,"",7
-12040,"",7
-12040,"",7
-12040,"",7
-12040,"",7
-12040,"",7
-12040,"",7
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-21766,"",11
-22043,"",16
-14548,Laborers,1
-14548,Laborers,1
-14548,Laborers,1
-14548,Laborers,1
-14548,Laborers,1
-14548,Laborers,1
-16646,Drivers,3
-16646,Drivers,3
-16646,Drivers,3
-16646,Drivers,3
-16646,Drivers,3
-12018,"",20
-12018,"",20
-12018,"",20
-12018,"",20
-12018,"",20
-12018,"",20
-12018,"",20
-12018,"",20
-12018,"",20
-15725,Managers,5
-15725,Managers,5
-15725,Managers,5
-15725,Managers,5
-13241,Accountants,15
-13241,Accountants,15
-13241,Accountants,15
-20738,"",22
-20738,"",22
-20738,"",22
-20738,"",22
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-10138,Sales staff,0
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-9905,Laborers,11
-23006,Accountants,1
-23006,Accountants,1
-23006,Accountants,1
-17395,Core staff,23
-17395,Core staff,23
-17395,Core staff,23
-17395,Core staff,23
-17710,"",17
-17710,"",17
-17710,"",17
-17710,"",17
-17710,"",17
-17710,"",17
-13740,"",3
-13740,"",3
-13740,"",3
-13740,"",3
-13740,"",3
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-9749,Secretaries,11
-22674,"",13
-22674,"",13
-22674,"",13
-22674,"",13
-22674,"",13
-22674,"",13
-14128,Cooking staff,4
-18830,Laborers,21
-18830,Laborers,21
-18830,Laborers,21
-19103,Laborers,7
-19103,Laborers,7
-19103,Laborers,7
-19103,Laborers,7
-19103,Laborers,7
-19103,Laborers,7
-19103,Laborers,7
-19103,Laborers,7
-20862,"",12
-20862,"",12
-20862,"",12
-20862,"",12
-20862,"",12
-20862,"",12
-20862,"",12
-20862,"",12
-20862,"",12
-20862,"",12
-20862,"",12
-12575,"",16
-12575,"",16
-15912,Sales staff,24
-15912,Sales staff,24
-15912,Sales staff,24
-15912,Sales staff,24
-15912,Sales staff,24
-15044,Managers,2
-15044,Managers,2
-15044,Managers,2
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-12847,Private service staff,15
-9235,Sales staff,24
-9235,Sales staff,24
-9235,Sales staff,24
-9235,Sales staff,24
-9235,Sales staff,24
-15922,Sales staff,10
-15922,Sales staff,10
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-17166,Cleaning staff,11
-12073,Laborers,4
-10783,Sales staff,24
-10783,Sales staff,24
-10783,Sales staff,24
-10783,Sales staff,24
-10783,Sales staff,24
-19235,Drivers,24
-19235,Drivers,24
-19235,Drivers,24
-19235,Drivers,24
-19235,Drivers,24
-19089,"",18
-16274,"",11
-16274,"",11
-16274,"",11
-16274,"",11
-16274,"",11
-16274,"",11
-16274,"",11
-16274,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-24831,"",11
-19834,"",12
-19834,"",12
-19834,"",12
-19834,"",12
-10869,Core staff,6
-10869,Core staff,6
-10869,Core staff,6
-10869,Core staff,6
-10869,Core staff,6
-10869,Core staff,6
-10869,Core staff,6
-10869,Core staff,6
-10869,Core staff,6
-10869,Core staff,6
-18441,Drivers,21
-18441,Drivers,21
-18441,Drivers,21
-20572,Sales staff,6
-20572,Sales staff,6
-20572,Sales staff,6
-20572,Sales staff,6
-20572,Sales staff,6
-20572,Sales staff,6
-20572,Sales staff,6
-20572,Sales staff,6
-20572,Sales staff,6
-20572,Sales staff,6
-23035,"",23
-23035,"",23
-23035,"",23
-23035,"",23
-19251,Laborers,7
-19251,Laborers,7
-19251,Laborers,7
-19251,Laborers,7
-19251,Laborers,7
-19251,Laborers,7
-19251,Laborers,7
-19251,Laborers,7
-13417,Accountants,18
-16398,Security staff,17
-16398,Security staff,17
-16398,Security staff,17
-16398,Security staff,17
-16398,Security staff,17
-16398,Security staff,17
-18930,Managers,6
-18930,Managers,6
-18930,Managers,6
-18930,Managers,6
-18930,Managers,6
-18930,Managers,6
-18930,Managers,6
-18930,Managers,6
-18930,Managers,6
-18930,Managers,6
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-13043,Laborers,12
-17547,"",24
-17547,"",24
-17547,"",24
-17547,"",24
-17547,"",24
-23289,"",11
-23289,"",11
-23289,"",11
-23289,"",11
-23332,"",8
-23332,"",8
-23332,"",8
-23332,"",8
-23332,"",8
-23332,"",8
-17349,Drivers,4
-16668,Laborers,23
-16668,Laborers,23
-16668,Laborers,23
-16668,Laborers,23
-22185,"",9
-22185,"",9
-22185,"",9
-22185,"",9
-22185,"",9
-22185,"",9
-22185,"",9
-13319,Laborers,3
-13319,Laborers,3
-13319,Laborers,3
-13319,Laborers,3
-13319,Laborers,3
-10977,Core staff,2
-10977,Core staff,2
-14767,"",4
-13782,Security staff,1
-13782,Security staff,1
-13782,Security staff,1
-13782,Security staff,1
-13782,Security staff,1
-13782,Security staff,1
-13782,Security staff,1
-12788,"",22
-12788,"",22
-12788,"",22
-12788,"",22
-18497,Sales staff,23
-18497,Sales staff,23
-18497,Sales staff,23
-18497,Sales staff,23
-24206,"",20
-24206,"",20
-24206,"",20
-24206,"",20
-24206,"",20
-24206,"",20
-24206,"",20
-24206,"",20
-13007,"",16
-13007,"",16
-11568,Laborers,13
-11568,Laborers,13
-11568,Laborers,13
-11568,Laborers,13
-11568,Laborers,13
-11568,Laborers,13
-16407,High skill tech staff,7
-16407,High skill tech staff,7
-16407,High skill tech staff,7
-16407,High skill tech staff,7
-16407,High skill tech staff,7
