DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,NAME_INCOME_TYPE,prediction
-14566,-1480,Laborers,Commercial associate,50
-9956,-444,Managers,Commercial associate,88
-9956,-444,Managers,Commercial associate,88
-9956,-444,Managers,Commercial associate,88
-9956,-444,Managers,Commercial associate,88
-17231,-79,Laborers,Working,87
-17231,-79,Laborers,Working,87
-17231,-79,Laborers,Working,87
-17231,-79,Laborers,Working,87
-17231,-79,Laborers,Working,87
-17231,-79,Laborers,Working,87
-16031,-1237,Sales staff,Working,13
-17578,-1997,Laborers,Commercial associate,64
-17578,-1997,Laborers,Commercial associate,64
-17578,-1997,Laborers,Commercial associate,64
-17578,-1997,Laborers,Commercial associate,64
-15487,-3093,Laborers,Working,64
-15487,-3093,Laborers,Working,64
-15487,-3093,Laborers,Working,64
-15487,-3093,Laborers,Working,64
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-13408,-444,Laborers,Working,20
-9883,-780,Sales staff,Working,21
-10015,-568,Secretaries,Working,94
-10015,-568,Secretaries,Working,94
-10015,-568,Secretaries,Working,94
-10015,-568,Secretaries,Working,94
-20687,-4098,Drivers,Working,18
-20687,-4098,Drivers,Working,18
-20687,-4098,Drivers,Working,18
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-20459,365243,"",Pensioner,2
-13970,-292,Sales staff,Working,87
-13970,-292,Sales staff,Working,87
-13970,-292,Sales staff,Working,87
-13970,-292,Sales staff,Working,87
-13970,-292,Sales staff,Working,87
-15395,-1541,Drivers,Working,46
-15395,-1541,Drivers,Working,46
-15395,-1541,Drivers,Working,46
-15952,-384,Sales staff,Working,61
-15952,-384,Sales staff,Working,61
-15952,-384,Sales staff,Working,61
-15952,-384,Sales staff,Working,61
-14394,-5316,Laborers,Working,89
-14394,-5316,Laborers,Working,89
-19817,-4675,Cleaning staff,Commercial associate,62
-19817,-4675,Cleaning staff,Commercial associate,62
-19817,-4675,Cleaning staff,Commercial associate,62
-19817,-4675,Cleaning staff,Commercial associate,62
-19817,-4675,Cleaning staff,Commercial associate,62
-19817,-4675,Cleaning staff,Commercial associate,62
-19817,-4675,Cleaning staff,Commercial associate,62
-20299,365243,"",Pensioner,33
-20299,365243,"",Pensioner,33
-20299,365243,"",Pensioner,33
-12559,-5862,Medicine staff,Working,78
-12559,-5862,Medicine staff,Working,78
-12559,-5862,Medicine staff,Working,78
-12559,-5862,Medicine staff,Working,78
-18688,-2029,Sales staff,Working,92
-18688,-2029,Sales staff,Working,92
-18688,-2029,Sales staff,Working,92
-18688,-2029,Sales staff,Working,92
-19092,-3459,"",Commercial associate,64
-19092,-3459,"",Commercial associate,64
-19092,-3459,"",Commercial associate,64
-19092,-3459,"",Commercial associate,64
-16425,-810,Drivers,Commercial associate,77
-16425,-810,Drivers,Commercial associate,77
-16425,-810,Drivers,Commercial associate,77
-16425,-810,Drivers,Commercial associate,77
-16425,-810,Drivers,Commercial associate,77
-23451,365243,"",Pensioner,22
-23451,365243,"",Pensioner,22
-23451,365243,"",Pensioner,22
-23451,365243,"",Pensioner,22
-23451,365243,"",Pensioner,22
-23641,365243,"",Pensioner,88
-23641,365243,"",Pensioner,88
-23641,365243,"",Pensioner,88
-23641,365243,"",Pensioner,88
-14878,-6685,Managers,Working,24
-14878,-6685,Managers,Working,24
-14878,-6685,Managers,Working,24
-14878,-6685,Managers,Working,24
-14878,-6685,Managers,Working,24
-14878,-6685,Managers,Working,24
-14878,-6685,Managers,Working,24
-14878,-6685,Managers,Working,24
-18854,365243,"",Pensioner,71
-18854,365243,"",Pensioner,71
-18854,365243,"",Pensioner,71
-18854,365243,"",Pensioner,71
-18854,365243,"",Pensioner,71
-10873,-264,Managers,Working,75
-10873,-264,Managers,Working,75
-10873,-264,Managers,Working,75
-10873,-264,Managers,Working,75
-10873,-264,Managers,Working,75
-10873,-264,Managers,Working,75
-10335,-264,Core staff,Working,65
-10335,-264,Core staff,Working,65
-10335,-264,Core staff,Working,65
-10335,-264,Core staff,Working,65
-10335,-264,Core staff,Working,65
-10992,-3064,Drivers,Commercial associate,64
-10992,-3064,Drivers,Commercial associate,64
-10992,-3064,Drivers,Commercial associate,64
-22579,365243,"",Pensioner,3
-22579,365243,"",Pensioner,3
-22579,365243,"",Pensioner,3
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-18770,-7597,"",Working,90
-13234,-1753,Laborers,Working,62
-13234,-1753,Laborers,Working,62
-13234,-1753,Laborers,Working,62
-13234,-1753,Laborers,Working,62
-13234,-1753,Laborers,Working,62
-13234,-1753,Laborers,Working,62
-13234,-1753,Laborers,Working,62
-22191,365243,"",Pensioner,45
-22191,365243,"",Pensioner,45
-22191,365243,"",Pensioner,45
-22191,365243,"",Pensioner,45
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-13290,365243,"",Pensioner,76
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-10054,-598,Managers,Commercial associate,40
-14692,-1360,Laborers,Working,8
-14692,-1360,Laborers,Working,8
-14692,-1360,Laborers,Working,8
-14692,-1360,Laborers,Working,8
-14692,-1360,Laborers,Working,8
-14692,-1360,Laborers,Working,8
-14692,-1360,Laborers,Working,8
-20908,365243,"",Pensioner,91
-20908,365243,"",Pensioner,91
-9417,-445,Laborers,Working,44
-9417,-445,Laborers,Working,44
-9417,-445,Laborers,Working,44
-9417,-445,Laborers,Working,44
-9417,-445,Laborers,Working,44
-9417,-445,Laborers,Working,44
-10276,-2607,Laborers,Working,40
-10276,-2607,Laborers,Working,40
-10276,-2607,Laborers,Working,40
-12912,-1844,"",Working,43
-12912,-1844,"",Working,43
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-17018,-9485,Drivers,Commercial associate,35
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-16034,-1022,Medicine staff,Working,69
-18946,-4827,Security staff,State servant,54
-18946,-4827,Security staff,State servant,54
-18946,-4827,Security staff,State servant,54
-18946,-4827,Security staff,State servant,54
-20159,-1299,High skill tech staff,Working,94
-20159,-1299,High skill tech staff,Working,94
-20159,-1299,High skill tech staff,Working,94
-20159,-1299,High skill tech staff,Working,94
-20782,365243,"",Pensioner,63
-20782,365243,"",Pensioner,63
-20782,365243,"",Pensioner,63
-20782,365243,"",Pensioner,63
-20782,365243,"",Pensioner,63
-20782,365243,"",Pensioner,63
-21475,365243,"",Pensioner,33
-21475,365243,"",Pensioner,33
-21475,365243,"",Pensioner,33
-24067,365243,"",Pensioner,22
-24067,365243,"",Pensioner,22
-24067,365243,"",Pensioner,22
-24067,365243,"",Pensioner,22
-17197,-2362,Managers,Working,46
-17197,-2362,Managers,Working,46
-17197,-2362,Managers,Working,46
-19150,-1511,Managers,Working,30
-19150,-1511,Managers,Working,30
-19150,-1511,Managers,Working,30
-19150,-1511,Managers,Working,30
-19150,-1511,Managers,Working,30
-19150,-1511,Managers,Working,30
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-16299,-1450,Sales staff,Working,7
-14402,-475,High skill tech staff,Commercial associate,62
-14402,-475,High skill tech staff,Commercial associate,62
-14402,-475,High skill tech staff,Commercial associate,62
-14402,-475,High skill tech staff,Commercial associate,62
-14402,-475,High skill tech staff,Commercial associate,62
-14402,-475,High skill tech staff,Commercial associate,62
-14402,-475,High skill tech staff,Commercial associate,62
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-15647,-2514,High skill tech staff,Commercial associate,55
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14222,-141,Cooking staff,Working,86
-14474,-5162,Laborers,Working,58
-14474,-5162,Laborers,Working,58
-14474,-5162,Laborers,Working,58
-14474,-5162,Laborers,Working,58
-14474,-5162,Laborers,Working,58
-14474,-5162,Laborers,Working,58
-14474,-5162,Laborers,Working,58
-14474,-5162,Laborers,Working,58
-14474,-5162,Laborers,Working,58
-11375,-3793,Sales staff,Working,18
-11375,-3793,Sales staff,Working,18
-11375,-3793,Sales staff,Working,18
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-15096,-994,Laborers,Commercial associate,69
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-11342,-688,High skill tech staff,State servant,15
-14619,-2940,Laborers,State servant,16
-14619,-2940,Laborers,State servant,16
-17718,-4463,"",Working,78
-17718,-4463,"",Working,78
-17718,-4463,"",Working,78
-17718,-4463,"",Working,78
-13868,-994,Sales staff,Working,35
-13868,-994,Sales staff,Working,35
-13868,-994,Sales staff,Working,35
-13868,-994,Sales staff,Working,35
-13868,-994,Sales staff,Working,35
-13868,-994,Sales staff,Working,35
-13868,-994,Sales staff,Working,35
-13868,-994,Sales staff,Working,35
-17254,-1207,Managers,Working,70
-17254,-1207,Managers,Working,70
-17254,-1207,Managers,Working,70
-15957,-2270,Drivers,Working,48
-15957,-2270,Drivers,Working,48
-15957,-2270,Drivers,Working,48
-15957,-2270,Drivers,Working,48
-15957,-2270,Drivers,Working,48
-15957,-2270,Drivers,Working,48
-15957,-2270,Drivers,Working,48
-15918,-871,Managers,Commercial associate,24
-15918,-871,Managers,Commercial associate,24
-15918,-871,Managers,Commercial associate,24
-15918,-871,Managers,Commercial associate,24
-15918,-871,Managers,Commercial associate,24
-15918,-871,Managers,Commercial associate,24
-15918,-871,Managers,Commercial associate,24
-15918,-871,Managers,Commercial associate,24
-15703,-1844,Medicine staff,Working,32
-15703,-1844,Medicine staff,Working,32
-15703,-1844,Medicine staff,Working,32
-15703,-1844,Medicine staff,Working,32
-15703,-1844,Medicine staff,Working,32
-15703,-1844,Medicine staff,Working,32
-15703,-1844,Medicine staff,Working,32
-15934,-7142,Laborers,Commercial associate,47
-15934,-7142,Laborers,Commercial associate,47
-15934,-7142,Laborers,Commercial associate,47
-15934,-7142,Laborers,Commercial associate,47
-15934,-7142,Laborers,Commercial associate,47
-8959,-1815,Core staff,Working,36
-8959,-1815,Core staff,Working,36
-8959,-1815,Core staff,Working,36
-8959,-1815,Core staff,Working,36
-17406,-4586,"",Working,1
-17406,-4586,"",Working,1
-17406,-4586,"",Working,1
-12998,-2148,"",Working,88
-12998,-2148,"",Working,88
-12998,-2148,"",Working,88
-12998,-2148,"",Working,88
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-11641,-2148,Drivers,Commercial associate,40
-16858,-3124,Private service staff,Working,87
-16858,-3124,Private service staff,Working,87
-16858,-3124,Private service staff,Working,87
-16858,-3124,Private service staff,Working,87
-16858,-3124,Private service staff,Working,87
-16858,-3124,Private service staff,Working,87
-20609,365243,"",Pensioner,91
-20609,365243,"",Pensioner,91
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-14802,-2789,Sales staff,Commercial associate,66
-18350,-3609,Medicine staff,Commercial associate,85
-18350,-3609,Medicine staff,Commercial associate,85
-18350,-3609,Medicine staff,Commercial associate,85
-18350,-3609,Medicine staff,Commercial associate,85
-18350,-3609,Medicine staff,Commercial associate,85
-18350,-3609,Medicine staff,Commercial associate,85
-18350,-3609,Medicine staff,Commercial associate,85
-17587,-1571,Laborers,Working,16
-17587,-1571,Laborers,Working,16
-17587,-1571,Laborers,Working,16
-18989,-171,Laborers,Commercial associate,44
-18989,-171,Laborers,Commercial associate,44
-18989,-171,Laborers,Commercial associate,44
-18989,-171,Laborers,Commercial associate,44
-18989,-171,Laborers,Commercial associate,44
-18989,-171,Laborers,Commercial associate,44
