id,Anonym_DAYS_BIRTH,Anonym_OCCUPATION_TYPE,Anonym_NAME_INCOME_TYPE,Anonym_NAME_EDUCATION_TYPE,prediction
7609,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
7610,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
7611,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7612,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
7613,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7614,[(-24691)-(-9380)],Employee,Unique earnings,Educated,0.0
7615,[(-23751)-(-8562)],Employee,Unique earnings,Educated,0.0
7616,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
7617,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
7618,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
7619,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7620,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
7621,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
7622,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7623,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
7624,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
7625,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
7626,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
7627,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7628,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
7629,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7630,[(-24742)-(-8717)],Employee,Unique earnings,Educated,0.0
7631,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7632,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7633,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7634,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
7635,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
7636,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7637,[(-24691)-(-9190)],Employee,Unique earnings,Educated,0.0
7638,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7639,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
7640,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7641,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
7642,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7643,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
7644,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7645,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7646,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7647,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
7648,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7649,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7650,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7651,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
7652,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7653,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
7654,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7655,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7656,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7657,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
7658,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7659,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7660,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
7661,[(-23886)-(-9080)],Employee,Unique earnings,Educated,0.0
7662,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
7663,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7664,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7665,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
7666,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7667,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7668,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
7669,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
7670,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7671,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7672,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
7673,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
7674,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
7675,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7676,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7677,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7678,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7679,[(-24589)-(-8041)],Employee,Unique earnings,Educated,0.0
7680,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7681,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
7682,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7683,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
7684,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7685,[(-24166)-(-8041)],Employee,Unique earnings,Educated,0.0
7686,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
7687,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7688,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
7689,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
7690,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7691,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7692,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
7693,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7694,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7695,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7696,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
7697,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
7698,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7699,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7700,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7701,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7702,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7703,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
7704,[(-24691)-(-9115)],Employee,Unique earnings,Educated,0.0
7705,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7706,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7707,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
7708,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
7709,[(-22985)-(-9430)],Employee,Unique earnings,Educated,0.0
7710,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
7711,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7712,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
7713,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
7714,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
7715,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
7716,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
7717,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7718,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7719,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
7720,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7721,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
7722,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7723,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
7724,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7725,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7726,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
7727,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7728,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
7729,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
7730,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7731,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
7732,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
7733,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7734,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
7735,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7736,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
7737,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
7738,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
7739,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7740,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7741,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
7742,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7743,[(-24482)-(-8488)],Employee,Unique earnings,Educated,0.0
7744,[(-24691)-(-9130)],Employee,Unique earnings,Educated,0.0
7745,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
7746,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7747,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7748,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7749,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7750,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7751,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7752,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
7753,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
7754,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
7755,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7756,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7757,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
7758,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7759,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
7760,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7761,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
7762,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
7763,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
7764,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
7765,[(-24166)-(-8179)],Employee,Unique earnings,Educated,0.0
7766,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
7767,[(-25140)-(-8111)],Employee,Unique earnings,Educated,0.0
7768,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
7769,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7770,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7771,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
7772,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7773,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
7774,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
7775,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
7776,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7777,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7778,[(-24878)-(-8993)],Employee,Unique earnings,Educated,0.0
7779,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7780,[(-24878)-(-9417)],Employee,Unique earnings,Educated,0.0
7781,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7782,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7783,[(-24742)-(-8069)],Employee,Unique earnings,Educated,0.0
7784,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
7785,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7786,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
7787,[(-23768)-(-8347)],Employee,Unique earnings,Educated,0.0
7788,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
7789,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7790,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
7791,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7792,[(-24831)-(-8351)],Employee,Unique earnings,Educated,0.0
7793,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7794,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7795,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7796,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7797,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7798,[(-23646)-(-8655)],Employee,Unique earnings,Educated,0.0
7799,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7800,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
7801,[(-23570)-(-8568)],Employee,Unique earnings,Educated,0.0
7802,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7803,[(-24589)-(-8655)],Employee,Unique earnings,Educated,0.0
7804,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
7805,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7806,[(-24482)-(-9080)],Employee,Unique earnings,Educated,0.0
7807,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7808,[(-24278)-(-9235)],Employee,Unique earnings,Educated,0.0
7809,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7810,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7811,[(-24166)-(-8843)],Employee,Unique earnings,Educated,0.0
7812,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
7813,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7814,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
7815,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7816,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7817,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7818,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
7819,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7820,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7821,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
7822,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7823,[(-24206)-(-7489)],Employee,Unique earnings,Educated,0.0
7824,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
7825,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
7826,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7827,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
7828,[(-24311)-(-8655)],Employee,Unique earnings,Educated,0.0
7829,[(-23886)-(-8843)],Employee,Unique earnings,Educated,0.0
7830,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
7831,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7832,[(-24278)-(-8993)],Employee,Unique earnings,Educated,0.0
7833,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7834,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
7835,[(-24878)-(-8568)],Employee,Unique earnings,Educated,0.0
7836,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7837,[(-23646)-(-8488)],Employee,Unique earnings,Educated,0.0
7838,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
7839,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
7840,[(-23868)-(-8533)],Employee,Unique earnings,Educated,0.0
7841,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7842,[(-24166)-(-10138)],Employee,Unique earnings,Educated,0.0
7843,[(-24878)-(-8655)],Employee,Unique earnings,Educated,0.0
7844,[(-23768)-(-8520)],Employee,Unique earnings,Educated,0.0
7845,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
7846,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
7847,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7848,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7849,[(-24691)-(-8477)],Employee,Unique earnings,Educated,0.0
7850,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7851,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7852,[(-24691)-(-8111)],Employee,Unique earnings,Educated,0.0
7853,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7854,[(-24691)-(-9461)],Employee,Unique earnings,Educated,0.0
7855,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7856,[(-23442)-(-8477)],Employee,Unique earnings,Educated,0.0
7857,[(-24831)-(-8041)],Employee,Unique earnings,Educated,0.0
7858,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
7859,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7860,[(-24311)-(-8488)],Employee,Unique earnings,Educated,0.0
7861,[(-23868)-(-8231)],Employee,Unique earnings,Educated,0.0
7862,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7863,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
7864,[(-24482)-(-9413)],Employee,Unique earnings,Educated,0.0
7865,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
7866,[(-24278)-(-8363)],Employee,Unique earnings,Educated,0.0
7867,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
7868,[(-24202)-(-8603)],Employee,Unique earnings,Educated,0.0
7869,[(-25140)-(-9187)],Employee,Unique earnings,Educated,0.0
7870,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
7871,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
7872,[(-24482)-(-8489)],Employee,Unique earnings,Educated,0.0
7873,[(-23886)-(-9839)],Employee,Unique earnings,Educated,0.0
7874,[(-24878)-(-7723)],Employee,Unique earnings,Educated,0.0
7875,[(-23734)-(-8477)],Employee,Unique earnings,Educated,0.0
7876,[(-24206)-(-9115)],Employee,Unique earnings,Educated,0.0
7877,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7878,[(-25140)-(-8657)],Employee,Unique earnings,Educated,0.0
7879,[(-24166)-(-8378)],Employee,Unique earnings,Educated,0.0
7880,[(-24831)-(-8182)],Employee,Unique earnings,Educated,0.0
7881,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
7882,[(-24831)-(-8145)],Employee,Unique earnings,Educated,0.0
7883,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7884,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
7885,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
7886,[(-24691)-(-9746)],Employee,Unique earnings,Educated,0.0
7887,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7888,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7889,[(-24831)-(-8781)],Employee,Unique earnings,Educated,0.0
7890,[(-24589)-(-8696)],Employee,Unique earnings,Educated,0.0
7891,[(-24278)-(-8861)],Employee,Unique earnings,Educated,0.0
7892,[(-24691)-(-8534)],Employee,Unique earnings,Educated,0.0
7893,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7894,[(-24303)-(-8717)],Employee,Unique earnings,Educated,0.0
7895,[(-24166)-(-8209)],Employee,Unique earnings,Educated,0.0
7896,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7897,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
7898,[(-24202)-(-8696)],Employee,Unique earnings,Educated,0.0
7899,[(-24067)-(-8533)],Employee,Unique earnings,Educated,0.0
7900,[(-24589)-(-9187)],Employee,Unique earnings,Educated,0.0
7901,[(-24166)-(-8477)],Employee,Unique earnings,Educated,0.0
7902,[(-24303)-(-9119)],Employee,Unique earnings,Educated,0.0
7903,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
7904,[(-24831)-(-8475)],Employee,Unique earnings,Educated,0.0
7905,[(-23641)-(-8488)],Employee,Unique earnings,Educated,0.0
7906,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7907,[(-23303)-(-8182)],Employee,Unique earnings,Educated,0.0
7908,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
7909,[(-24691)-(-8475)],Employee,Unique earnings,Educated,0.0
7910,[(-24831)-(-8520)],Employee,Unique earnings,Educated,0.0
7911,[(-24629)-(-9190)],Employee,Unique earnings,Educated,0.0
7912,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
7913,[(-24589)-(-7723)],Employee,Unique earnings,Educated,0.0
7914,[(-24878)-(-9154)],Employee,Unique earnings,Educated,0.0
7915,[(-24691)-(-8717)],Employee,Unique earnings,Educated,0.0
7916,[(-23442)-(-8527)],Employee,Unique earnings,Educated,0.0
7917,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7918,[(-24878)-(-8489)],Employee,Unique earnings,Educated,0.0
7919,[(-24831)-(-9387)],Employee,Unique earnings,Educated,0.0
7920,[(-24831)-(-8696)],Employee,Unique earnings,Educated,0.0
7921,[(-24691)-(-9800)],Employee,Unique earnings,Educated,0.0
7922,[(-23646)-(-8533)],Employee,Unique earnings,Educated,0.0
7923,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
7924,[(-23768)-(-9547)],Employee,Unique earnings,Educated,0.0
7925,[(-24878)-(-9928)],Employee,Unique earnings,Educated,0.0
7926,[(-24691)-(-8655)],Employee,Unique earnings,Educated,0.0
7927,[(-24691)-(-8843)],Employee,Unique earnings,Educated,0.0
7928,[(-24206)-(-8097)],Employee,Unique earnings,Educated,0.0
7929,[(-24166)-(-9075)],Employee,Unique earnings,Educated,0.0
7930,[(-24166)-(-8482)],Employee,Unique earnings,Educated,0.0
7931,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
7932,[(-24278)-(-8893)],Employee,Unique earnings,Educated,0.0
7933,[(-24831)-(-8477)],Employee,Unique earnings,Educated,0.0
7934,[(-24831)-(-8738)],Employee,Unique earnings,Educated,0.0
7935,[(-24831)-(-9087)],Employee,Unique earnings,Educated,0.0
7936,[(-24691)-(-8527)],Employee,Unique earnings,Educated,0.0
7937,[(-24589)-(-8488)],Employee,Unique earnings,Educated,0.0
