id,Anonym_age,Anonym_race,Anonym_sex,Anonym_workclass,Anonym_income,prediction
9074,[53-54],Person,Adult,Employee,<=50K,0.0
9075,54,Person,Adult,Employee,<=50K,0.0
9076,[36-37],Person,Adult,Employee,<=50K,0.0
9077,25,Person,Adult,Employee,<=50K,0.0
9078,20,Person,Adult,Employee,<=50K,0.0
9079,23,Person,Adult,Employee,<=50K,0.0
9080,39,Person,Adult,Employee,>50K,0.0
9081,20,Person,Adult,Employee,<=50K,0.0
9082,28,Person,Adult,Employee,<=50K,0.0
9083,[72-74],Person,Adult,Employee,<=50K,0.0
9084,[66-68],Person,Adult,Employee,<=50K,0.0
9085,[55-56],Person,Adult,Employee,>50K,0.0
9086,32,Person,Adult,Employee,<=50K,0.0
9087,42,Person,Adult,Employee,<=50K,0.0
9088,33,Person,Adult,Employee,<=50K,0.0
9089,37,Person,Adult,Employee,<=50K,0.0
9090,[33-34],Person,Adult,Employee,<=50K,0.0
9091,31,Person,Adult,Employee,<=50K,0.0
9092,59,Person,Adult,Employee,>50K,0.0
9093,21,Person,Adult,Employee,<=50K,0.0
9094,58,Person,Adult,Employee,>50K,0.0
9095,[24-25],Person,Adult,Employee,<=50K,0.0
9096,26,Person,Adult,Employee,<=50K,0.0
9097,26,Person,Adult,Employee,<=50K,0.0
9098,33,Person,Adult,Employee,<=50K,0.0
9099,25,Person,Adult,Employee,<=50K,0.0
9100,[20-21],Person,Adult,Employee,<=50K,0.0
9101,[23-24],Person,Adult,Employee,<=50K,0.0
9102,[39-40],Person,Adult,Employee,>50K,0.0
9103,[68-69],Person,Adult,Employee,<=50K,0.0
9104,[65-66],Person,Adult,Employee,<=50K,0.0
9105,38,Person,Adult,Employee,<=50K,0.0
9106,41,Person,Adult,Employee,>50K,0.0
9107,[69-72],Person,Adult,Employee,<=50K,0.0
9108,37,Person,Adult,Employee,<=50K,0.0
9109,54,Person,Adult,Employee,>50K,0.0
9110,27,Person,Adult,Employee,<=50K,0.0
9111,49,Person,Adult,Employee,<=50K,0.0
9112,[18-19],Person,Adult,Employee,<=50K,0.0
9113,[25-26],Person,Adult,Employee,<=50K,0.0
9114,47,Person,Adult,Employee,>50K,0.0
9115,40,Person,Adult,Employee,<=50K,0.0
9116,38,Person,Adult,Employee,<=50K,0.0
9117,25,Person,Adult,Employee,<=50K,0.0
9118,[24-25],Person,Adult,Employee,<=50K,0.0
9119,[23-24],Person,Adult,Employee,<=50K,0.0
9120,28,Person,Adult,Employee,<=50K,0.0
9121,29,Person,Adult,Employee,<=50K,0.0
9122,32,Person,Adult,Employee,<=50K,0.0
9123,34,Person,Adult,Employee,<=50K,0.0
9124,52,Person,Adult,Employee,>50K,0.0
9125,33,Person,Adult,Employee,<=50K,0.0
9126,19,Person,Adult,Employee,<=50K,0.0
9127,[68-69],Person,Adult,Employee,>50K,0.0
9128,41,Person,Adult,Employee,<=50K,0.0
9129,18,Person,Adult,Employee,<=50K,0.0
9130,29,Person,Adult,Employee,>50K,0.0
9131,40,Person,Adult,Employee,>50K,0.0
9132,51,Person,Adult,Employee,>50K,0.0
9133,49,Person,Adult,Employee,<=50K,0.0
9134,20,Person,Adult,Employee,<=50K,0.0
9135,38,Person,Adult,Employee,>50K,0.0
9136,57,Person,Adult,Employee,<=50K,0.0
9137,35,Person,Adult,Employee,<=50K,0.0
9138,[65-66],Person,Adult,Employee,<=50K,0.0
9139,27,Person,Adult,Employee,<=50K,0.0
9140,25,Person,Adult,Employee,<=50K,0.0
9141,[74-78],Person,Adult,Employee,>50K,0.0
9142,[19-20],Person,Adult,Employee,<=50K,0.0
9143,[69-72],Person,Adult,Employee,>50K,0.0
9144,59,Person,Adult,Employee,<=50K,0.0
9145,25,Person,Adult,Employee,<=50K,0.0
9146,44,Person,Adult,Employee,>50K,0.0
9147,37,Person,Adult,Employee,>50K,0.0
9148,[74-78],Person,Adult,Employee,<=50K,0.0
9149,21,Person,Adult,Employee,<=50K,0.0
9150,[20-21],Person,Adult,Employee,<=50K,0.0
9151,47,Person,Adult,Employee,>50K,0.0
9152,20,Person,Adult,Employee,<=50K,0.0
9153,[31-32],Person,Adult,Employee,<=50K,0.0
9154,[27-28],Person,Adult,Employee,<=50K,0.0
9155,53,Person,Adult,Employee,<=50K,0.0
9156,19,Person,Adult,Employee,<=50K,0.0
9157,58,Person,Adult,Employee,<=50K,0.0
9158,22,Person,Adult,Employee,<=50K,0.0
9159,23,Person,Adult,Employee,<=50K,0.0
9160,21,Person,Adult,Employee,<=50K,0.0
9161,36,Person,Adult,Employee,<=50K,0.0
9162,39,Person,Adult,Employee,<=50K,0.0
9163,34,Person,Adult,Employee,<=50K,0.0
9164,41,Person,Adult,Employee,<=50K,0.0
9165,[69-72],Person,Adult,Employee,<=50K,0.0
9166,[34-35],Person,Adult,Employee,>50K,0.0
9167,51,Person,Adult,Employee,>50K,0.0
9168,32,Person,Adult,Employee,<=50K,0.0
9169,38,Person,Adult,Employee,>50K,0.0
9170,[37-38],Person,Adult,Employee,<=50K,0.0
9171,[21-22],Person,Adult,Employee,<=50K,0.0
9172,21,Person,Adult,Employee,<=50K,0.0
9173,26,Person,Adult,Employee,<=50K,0.0
9174,34,Person,Adult,Employee,>50K,0.0
9175,18,Person,Adult,Employee,<=50K,0.0
9176,27,Person,Adult,Employee,<=50K,0.0
9177,20,Person,Adult,Employee,<=50K,0.0
9178,36,Person,Adult,Employee,>50K,0.0
9179,[30-31],Person,Adult,Employee,<=50K,0.0
9180,32,Person,Adult,Employee,>50K,0.0
9181,54,Person,Adult,Employee,>50K,0.0
9182,34,Person,Adult,Employee,<=50K,0.0
9183,46,Person,Adult,Employee,>50K,0.0
9184,33,Person,Adult,Employee,<=50K,0.0
9185,32,Person,Adult,Employee,>50K,0.0
9186,[41-42],Person,Adult,Employee,<=50K,0.0
9187,30,Person,Adult,Employee,<=50K,0.0
9188,37,Person,Adult,Employee,>50K,0.0
9189,28,Person,Adult,Employee,<=50K,0.0
9190,[25-26],Person,Adult,Employee,<=50K,0.0
9191,44,Person,Adult,Employee,>50K,0.0
9192,[40-41],Person,Adult,Employee,<=50K,0.0
9193,36,Person,Adult,Employee,<=50K,0.0
9194,21,Person,Adult,Employee,<=50K,0.0
9195,39,Person,Adult,Employee,>50K,0.0
9196,24,Person,Adult,Employee,<=50K,0.0
9197,46,Person,Adult,Employee,<=50K,0.0
9198,[47-48],Person,Adult,Employee,>50K,0.0
9199,47,Person,Adult,Employee,>50K,0.0
9200,35,Person,Adult,Employee,>50K,0.0
9201,60,Person,Adult,Employee,>50K,0.0
9202,35,Person,Adult,Employee,<=50K,0.0
9203,33,Person,Adult,Employee,<=50K,0.0
9204,21,Person,Adult,Employee,<=50K,0.0
9205,37,Person,Adult,Employee,>50K,0.0
9206,[48-49],Person,Adult,Employee,>50K,0.0
9207,58,Person,Adult,Employee,<=50K,0.0
9208,21,Person,Adult,Employee,<=50K,0.0
9209,22,Person,Adult,Employee,<=50K,0.0
9210,22,Person,Adult,Employee,<=50K,0.0
9211,[28-29],Person,Adult,Employee,>50K,0.0
9212,33,Person,Adult,Employee,>50K,0.0
9213,23,Person,Adult,Employee,<=50K,0.0
9214,[58-59],Person,Adult,Employee,>50K,0.0
9215,24,Person,Adult,Employee,<=50K,0.0
9216,38,Person,Adult,Employee,<=50K,0.0
9217,49,Person,Adult,Employee,<=50K,0.0
9218,[47-48],Person,Adult,Employee,>50K,0.0
9219,[49-50],Person,Adult,Employee,>50K,0.0
9220,[20-21],Person,Adult,Employee,<=50K,0.0
9221,[54-55],Person,Adult,Employee,<=50K,0.0
9222,[46-47],Person,Adult,Employee,<=50K,0.0
9223,19,Person,Adult,Employee,<=50K,0.0
9224,47,Person,Adult,Employee,<=50K,0.0
9225,36,Person,Adult,Employee,<=50K,0.0
9226,28,Person,Adult,Employee,<=50K,0.0
9227,42,Person,Adult,Employee,<=50K,0.0
9228,41,Person,Adult,Employee,>50K,0.0
9229,[45-46],Person,Adult,Employee,>50K,0.0
9230,32,Person,Adult,Employee,<=50K,0.0
9231,34,Person,Adult,Employee,<=50K,0.0
9232,[33-34],Person,Adult,Employee,<=50K,0.0
9233,[59-60],Person,Adult,Employee,>50K,0.0
9234,53,Person,Adult,Employee,<=50K,0.0
9235,[23-24],Person,Adult,Employee,<=50K,0.0
9236,[38-39],Person,Adult,Employee,>50K,0.0
9237,23,Person,Adult,Employee,<=50K,0.0
9238,50,Person,Adult,Employee,>50K,0.0
9239,36,Person,Adult,Employee,<=50K,0.0
9240,19,Person,Adult,Employee,<=50K,0.0
9241,26,Person,Adult,Employee,<=50K,0.0
9242,38,Person,Adult,Employee,>50K,0.0
9243,41,Person,Adult,Employee,>50K,0.0
9244,22,Person,Adult,Employee,<=50K,0.0
9245,38,Person,Adult,Employee,>50K,0.0
9246,[72-74],Person,Adult,Employee,>50K,0.0
9247,39,Person,Adult,Employee,<=50K,0.0
9248,[35-36],Person,Adult,Employee,>50K,0.0
9249,38,Person,Adult,Employee,<=50K,0.0
9250,19,Person,Adult,Employee,<=50K,0.0
9251,26,Person,Adult,Employee,<=50K,0.0
9252,[51-52],Person,Adult,Employee,<=50K,0.0
9253,41,Person,Adult,Employee,<=50K,0.0
9254,[44-45],Person,Adult,Employee,<=50K,0.0
9255,58,Person,Adult,Employee,>50K,0.0
9256,[34-35],Person,Adult,Employee,<=50K,0.0
9257,36,Person,Adult,Employee,<=50K,0.0
9258,19,Person,Adult,Employee,<=50K,0.0
9259,26,Person,Adult,Employee,<=50K,0.0
9260,[59-60],Person,Adult,Employee,<=50K,0.0
9261,35,Person,Adult,Employee,<=50K,0.0
9262,39,Person,Adult,Employee,<=50K,0.0
9263,27,Person,Adult,Employee,<=50K,0.0
9264,26,Person,Adult,Employee,<=50K,0.0
9265,17,Person,Adult,Employee,<=50K,0.0
9266,[58-59],Person,Adult,Employee,>50K,0.0
9267,53,Person,Adult,Employee,<=50K,0.0
9268,[34-35],Person,Adult,Employee,<=50K,0.0
9269,34,Person,Adult,Employee,>50K,0.0
9270,36,Person,Adult,Employee,>50K,0.0
9271,36,Person,Adult,Employee,<=50K,0.0
9272,21,Person,Adult,Employee,<=50K,0.0
9273,29,Person,Adult,Employee,<=50K,0.0
9274,[34-35],Person,Adult,Employee,>50K,0.0
9275,59,Person,Adult,Employee,>50K,0.0
9276,22,Person,Adult,Employee,<=50K,0.0
9277,50,Person,Adult,Employee,<=50K,0.0
9278,24,Person,Adult,Employee,<=50K,0.0
9279,36,Person,Adult,Employee,<=50K,0.0
9280,31,Person,Adult,Employee,>50K,0.0
9281,42,Person,Adult,Employee,<=50K,0.0
9282,38,Person,Adult,Employee,<=50K,0.0
9283,[52-53],Person,Adult,Employee,<=50K,0.0
9284,46,Person,Adult,Employee,<=50K,0.0
9285,23,Person,Adult,Employee,<=50K,0.0
9286,54,Person,Adult,Employee,<=50K,0.0
9287,[27-28],Person,Adult,Employee,<=50K,0.0
9288,42,Person,Adult,Employee,<=50K,0.0
9289,[32-33],Person,Adult,Employee,<=50K,0.0
9290,[18-19],Person,Adult,Employee,<=50K,0.0
9291,[58-59],Person,Adult,Employee,<=50K,0.0
9292,54,Person,Adult,Employee,<=50K,0.0
9293,48,Person,Adult,Employee,<=50K,0.0
9294,19,Person,Adult,Employee,<=50K,0.0
9295,45,Person,Adult,Employee,<=50K,0.0
9296,36,Person,Adult,Employee,<=50K,0.0
9297,35,Person,Adult,Employee,<=50K,0.0
9298,47,Person,Adult,Employee,<=50K,0.0
9299,33,Person,Adult,Employee,<=50K,0.0
9300,[48-49],Person,Adult,Employee,<=50K,0.0
9301,42,Person,Adult,Employee,<=50K,0.0
9302,19,Person,Adult,Employee,<=50K,0.0
9303,64,Person,Adult,Employee,<=50K,0.0
9304,[51-52],Person,Adult,Employee,<=50K,0.0
9305,20,Person,Adult,Employee,<=50K,0.0
9306,[28-29],Person,Adult,Employee,<=50K,0.0
9307,[52-53],Person,Adult,Employee,>50K,0.0
9308,29,Person,Adult,Employee,<=50K,0.0
9309,51,Person,Adult,Employee,<=50K,0.0
9310,[35-36],Person,Adult,Employee,<=50K,0.0
9311,43,Person,Adult,Employee,>50K,0.0
9312,52,Person,Adult,Employee,<=50K,0.0
9313,50,Person,Adult,Employee,>50K,0.0
9314,25,Person,Adult,Employee,<=50K,0.0
9315,36,Person,Adult,Employee,<=50K,0.0
9316,44,Person,Adult,Employee,<=50K,0.0
9317,[47-48],Person,Adult,Employee,<=50K,0.0
9318,32,Person,Adult,Employee,<=50K,0.0
9319,37,Person,Adult,Employee,<=50K,0.0
9320,40,Person,Adult,Employee,<=50K,0.0
9321,34,Person,Adult,Employee,<=50K,0.0
9322,35,Person,Adult,Employee,>50K,0.0
9323,26,Person,Adult,Employee,<=50K,0.0
9324,[49-50],Person,Adult,Employee,<=50K,0.0
9325,[63-64],Person,Adult,Employee,>50K,0.0
9326,46,Person,Adult,Employee,<=50K,0.0
9327,31,Person,Adult,Employee,<=50K,0.0
9328,22,Person,Adult,Employee,<=50K,0.0
9329,20,Person,Adult,Employee,<=50K,0.0
9330,52,Person,Adult,Employee,>50K,0.0
9331,26,Person,Adult,Employee,<=50K,0.0
9332,34,Person,Adult,Employee,>50K,0.0
9333,31,Person,Adult,Employee,<=50K,0.0
9334,46,Person,Adult,Employee,<=50K,0.0
9335,[22-23],Person,Adult,Employee,<=50K,0.0
9336,38,Person,Adult,Employee,<=50K,0.0
9337,35,Person,Adult,Employee,<=50K,0.0
9338,27,Person,Adult,Employee,<=50K,0.0
9339,27,Person,Adult,Employee,<=50K,0.0
9340,46,Person,Adult,Employee,<=50K,0.0
9341,[40-41],Person,Adult,Employee,<=50K,0.0
9342,19,Person,Adult,Employee,<=50K,0.0
9343,[68-69],Person,Adult,Employee,>50K,0.0
9344,20,Person,Adult,Employee,<=50K,0.0
9345,34,Person,Adult,Employee,<=50K,0.0
9346,[49-50],Person,Adult,Employee,>50K,0.0
9347,27,Person,Adult,Employee,<=50K,0.0
9348,59,Person,Adult,Employee,>50K,0.0
9349,45,Person,Adult,Employee,>50K,0.0
9350,21,Person,Adult,Employee,<=50K,0.0
9351,51,Person,Adult,Employee,<=50K,0.0
9352,[63-64],Person,Adult,Employee,<=50K,0.0
9353,41,Person,Adult,Employee,>50K,0.0
9354,18,Person,Adult,Employee,<=50K,0.0
9355,49,Person,Adult,Employee,<=50K,0.0
9356,51,Person,Adult,Employee,<=50K,0.0
9357,20,Person,Adult,Employee,<=50K,0.0
9358,[68-69],Person,Adult,Employee,<=50K,0.0
9359,18,Person,Adult,Employee,<=50K,0.0
9360,43,Person,Adult,Employee,<=50K,0.0
9361,50,Person,Adult,Employee,<=50K,0.0
9362,32,Person,Adult,Employee,<=50K,0.0
9363,27,Person,Adult,Employee,<=50K,0.0
9364,38,Person,Adult,Employee,<=50K,0.0
9365,62,Person,Adult,Employee,>50K,0.0
9366,46,Person,Adult,Employee,<=50K,0.0
9367,[18-19],Person,Adult,Employee,<=50K,0.0
9368,17,Person,Adult,Employee,<=50K,0.0
9369,21,Person,Adult,Employee,<=50K,0.0
9370,36,Person,Adult,Employee,<=50K,0.0
9371,36,Person,Adult,Employee,<=50K,0.0
9372,23,Person,Adult,Employee,<=50K,0.0
9373,58,Person,Adult,Employee,>50K,0.0
9374,40,Person,Adult,Employee,<=50K,0.0
9375,64,Person,Adult,Employee,<=50K,0.0
9376,[65-66],Person,Adult,Employee,<=50K,0.0
9377,42,Person,Adult,Employee,<=50K,0.0
9378,[55-56],Person,Adult,Employee,<=50K,0.0
9379,53,Person,Adult,Employee,>50K,0.0
9380,25,Person,Adult,Employee,<=50K,0.0
9381,39,Person,Adult,Employee,<=50K,0.0
9382,20,Person,Adult,Employee,<=50K,0.0
9383,32,Person,Adult,Employee,<=50K,0.0
9384,[28-29],Person,Adult,Employee,<=50K,0.0
9385,23,Person,Adult,Employee,<=50K,0.0
9386,18,Person,Adult,Employee,<=50K,0.0
9387,[43-44],Person,Adult,Employee,>50K,0.0
9388,29,Person,Adult,Employee,<=50K,0.0
9389,32,Person,Adult,Employee,<=50K,0.0
9390,31,Person,Adult,Employee,<=50K,0.0
9391,[59-60],Person,Adult,Employee,<=50K,0.0
9392,[42-43],Person,Adult,Employee,<=50K,0.0
9393,46,Person,Adult,Employee,>50K,0.0
9394,38,Person,Adult,Employee,>50K,0.0
9395,[17-18],Person,Adult,Employee,<=50K,0.0
9396,31,Person,Adult,Employee,<=50K,0.0
9397,54,Person,Adult,Employee,<=50K,0.0
9398,46,Person,Adult,Employee,<=50K,0.0
9399,27,Person,Adult,Employee,<=50K,0.0
9400,50,Person,Adult,Employee,>50K,0.0
9401,38,Person,Adult,Employee,<=50K,0.0
9402,36,Person,Adult,Employee,<=50K,0.0
9403,25,Person,Adult,Employee,<=50K,0.0
9404,19,Person,Adult,Employee,<=50K,0.0
9405,60,Person,Adult,Employee,<=50K,0.0
9406,45,Person,Adult,Employee,<=50K,0.0
9407,21,Person,Adult,Employee,<=50K,0.0
9408,42,Person,Adult,Employee,<=50K,0.0
9409,38,Person,Adult,Employee,<=50K,0.0
9410,22,Person,Adult,Employee,<=50K,0.0
9411,19,Person,Adult,Employee,<=50K,0.0
9412,23,Person,Adult,Employee,<=50K,0.0
9413,24,Person,Adult,Employee,<=50K,0.0
9414,30,Person,Adult,Employee,<=50K,0.0
9415,62,Person,Adult,Employee,<=50K,0.0
9416,26,Person,Adult,Employee,<=50K,0.0
9417,42,Person,Adult,Employee,>50K,0.0
9418,[33-34],Person,Adult,Employee,<=50K,0.0
9419,54,Person,Adult,Employee,>50K,0.0
9420,35,Person,Adult,Employee,<=50K,0.0
9421,33,Person,Adult,Employee,<=50K,0.0
9422,45,Person,Adult,Employee,<=50K,0.0
9423,62,Person,Adult,Employee,>50K,0.0
9424,24,Person,Adult,Employee,<=50K,0.0
9425,50,Person,Adult,Employee,<=50K,0.0
9426,[53-54],Person,Adult,Employee,>50K,0.0
9427,58,Person,Adult,Employee,<=50K,0.0
9428,[39-40],Person,Adult,Employee,<=50K,0.0
9429,32,Person,Adult,Employee,<=50K,0.0
9430,27,Person,Adult,Employee,<=50K,0.0
9431,27,Person,Adult,Employee,<=50K,0.0
9432,20,Person,Adult,Employee,<=50K,0.0
9433,64,Person,Adult,Employee,<=50K,0.0
9434,[54-55],Person,Adult,Employee,<=50K,0.0
9435,46,Person,Adult,Employee,<=50K,0.0
9436,45,Person,Adult,Employee,<=50K,0.0
9437,26,Person,Adult,Employee,<=50K,0.0
9438,36,Person,Adult,Employee,<=50K,0.0
9439,25,Person,Adult,Employee,<=50K,0.0
9440,58,Person,Adult,Employee,>50K,0.0
9441,[39-40],Person,Adult,Employee,<=50K,0.0
9442,47,Person,Adult,Employee,<=50K,0.0
9443,35,Person,Adult,Employee,<=50K,0.0
9444,38,Person,Adult,Employee,<=50K,0.0
9445,[49-50],Person,Adult,Employee,<=50K,0.0
9446,36,Person,Adult,Employee,<=50K,0.0
9447,[28-29],Person,Adult,Employee,<=50K,0.0
9448,44,Person,Adult,Employee,<=50K,0.0
9449,[40-41],Person,Adult,Employee,<=50K,0.0
9450,[54-55],Person,Adult,Employee,>50K,0.0
9451,29,Person,Adult,Employee,<=50K,0.0
9452,33,Person,Adult,Employee,<=50K,0.0
9453,[19-20],Person,Adult,Employee,<=50K,0.0
9454,32,Person,Adult,Employee,>50K,0.0
9455,45,Person,Adult,Employee,>50K,0.0
9456,23,Person,Adult,Employee,<=50K,0.0
9457,31,Person,Adult,Employee,<=50K,0.0
9458,[21-22],Person,Adult,Employee,<=50K,0.0
9459,[58-59],Person,Adult,Employee,<=50K,0.0
9460,[31-32],Person,Adult,Employee,<=50K,0.0
9461,49,Person,Adult,Employee,<=50K,0.0
9462,22,Person,Adult,Employee,<=50K,0.0
9463,26,Person,Adult,Employee,<=50K,0.0
9464,23,Person,Adult,Employee,<=50K,0.0
9465,[55-56],Person,Adult,Employee,<=50K,0.0
9466,[47-48],Person,Adult,Employee,>50K,0.0
9467,44,Person,Adult,Employee,<=50K,0.0
9468,27,Person,Adult,Employee,<=50K,0.0
9469,40,Person,Adult,Employee,>50K,0.0
9470,32,Person,Adult,Employee,>50K,0.0
9471,20,Person,Adult,Employee,<=50K,0.0
9472,[78-90],Person,Adult,Employee,<=50K,0.0
9473,40,Person,Adult,Employee,<=50K,0.0
9474,37,Person,Adult,Employee,<=50K,0.0
9475,44,Person,Adult,Employee,<=50K,0.0
9476,47,Person,Adult,Employee,<=50K,0.0
9477,62,Person,Adult,Employee,<=50K,0.0
9478,19,Person,Adult,Employee,<=50K,0.0
9479,47,Person,Adult,Employee,<=50K,0.0
9480,44,Person,Adult,Employee,<=50K,0.0
9481,26,Person,Adult,Employee,<=50K,0.0
9482,36,Person,Adult,Employee,<=50K,0.0
9483,52,Person,Adult,Employee,<=50K,0.0
9484,[32-33],Person,Adult,Employee,<=50K,0.0
9485,48,Person,Adult,Employee,<=50K,0.0
9486,[33-34],Person,Adult,Employee,<=50K,0.0
9487,25,Person,Adult,Employee,<=50K,0.0
9488,62,Person,Adult,Employee,<=50K,0.0
9489,38,Person,Adult,Employee,<=50K,0.0
9490,46,Person,Adult,Employee,<=50K,0.0
9491,[17-18],Person,Adult,Employee,<=50K,0.0
9492,46,Person,Adult,Employee,>50K,0.0
9493,38,Person,Adult,Employee,<=50K,0.0
9494,52,Person,Adult,Employee,>50K,0.0
9495,[63-64],Person,Adult,Employee,<=50K,0.0
9496,49,Person,Adult,Employee,<=50K,0.0
9497,17,Person,Adult,Employee,<=50K,0.0
9498,[32-33],Person,Adult,Employee,<=50K,0.0
9499,[69-72],Person,Adult,Employee,<=50K,0.0
9500,[18-19],Person,Adult,Employee,<=50K,0.0
9501,27,Person,Adult,Employee,>50K,0.0
9502,[60-61],Person,Adult,Employee,<=50K,0.0
9503,[33-34],Person,Adult,Employee,>50K,0.0
9504,46,Person,Adult,Employee,>50K,0.0
9505,29,Person,Adult,Employee,<=50K,0.0
9506,40,Person,Adult,Employee,<=50K,0.0
9507,43,Person,Adult,Employee,>50K,0.0
9508,24,Person,Adult,Employee,<=50K,0.0
9509,29,Person,Adult,Employee,<=50K,0.0
9510,[60-61],Person,Adult,Employee,<=50K,0.0
9511,[48-49],Person,Adult,Employee,<=50K,0.0
9512,19,Person,Adult,Employee,<=50K,0.0
9513,30,Person,Adult,Employee,<=50K,0.0
9514,24,Person,Adult,Employee,<=50K,0.0
9515,39,Person,Adult,Employee,<=50K,0.0
9516,[45-46],Person,Adult,Employee,<=50K,0.0
9517,40,Person,Adult,Employee,>50K,0.0
9518,[27-28],Person,Adult,Employee,<=50K,0.0
9519,25,Person,Adult,Employee,<=50K,0.0
9520,31,Person,Adult,Employee,<=50K,0.0
9521,58,Person,Adult,Employee,<=50K,0.0
9522,33,Person,Adult,Employee,>50K,0.0
9523,[40-41],Person,Adult,Employee,<=50K,0.0
9524,[40-41],Person,Adult,Employee,>50K,0.0
9525,31,Person,Adult,Employee,<=50K,0.0
9526,33,Person,Adult,Employee,<=50K,0.0
9527,49,Person,Adult,Employee,<=50K,0.0
9528,24,Person,Adult,Employee,<=50K,0.0
9529,46,Person,Adult,Employee,<=50K,0.0
9530,58,Person,Adult,Employee,>50K,0.0
9531,20,Person,Adult,Employee,<=50K,0.0
9532,[64-65],Person,Adult,Employee,<=50K,0.0
9533,43,Person,Adult,Employee,<=50K,0.0
9534,48,Person,Adult,Employee,<=50K,0.0
9535,41,Person,Adult,Employee,<=50K,0.0
9536,[27-28],Person,Adult,Employee,<=50K,0.0
9537,52,Person,Adult,Employee,<=50K,0.0
9538,26,Person,Adult,Employee,<=50K,0.0
9539,52,Person,Adult,Employee,<=50K,0.0
9540,52,Person,Adult,Employee,<=50K,0.0
9541,[19-20],Person,Adult,Employee,<=50K,0.0
9542,[39-40],Person,Adult,Employee,<=50K,0.0
9543,[47-48],Person,Adult,Employee,<=50K,0.0
9544,[27-28],Person,Adult,Employee,<=50K,0.0
9545,[48-49],Person,Adult,Employee,<=50K,0.0
9546,50,Person,Adult,Employee,<=50K,0.0
9547,[59-60],Person,Adult,Employee,<=50K,0.0
9548,28,Person,Adult,Employee,>50K,0.0
9549,47,Person,Adult,Employee,<=50K,0.0
9550,[68-69],Person,Adult,Employee,<=50K,0.0
9551,40,Person,Adult,Employee,<=50K,0.0
9552,37,Person,Adult,Employee,<=50K,0.0
9553,41,Person,Adult,Employee,<=50K,0.0
9554,38,Person,Adult,Employee,<=50K,0.0
9555,46,Person,Adult,Employee,<=50K,0.0
9556,21,Person,Adult,Employee,<=50K,0.0
9557,44,Person,Adult,Employee,<=50K,0.0
9558,38,Person,Adult,Employee,<=50K,0.0
9559,[47-48],Person,Adult,Employee,>50K,0.0
9560,42,Person,Adult,Employee,>50K,0.0
9561,42,Person,Adult,Employee,<=50K,0.0
9562,56,Person,Adult,Employee,>50K,0.0
9563,[32-33],Person,Adult,Employee,<=50K,0.0
9564,24,Person,Adult,Employee,<=50K,0.0
9565,26,Person,Adult,Employee,<=50K,0.0
9566,36,Person,Adult,Employee,<=50K,0.0
9567,49,Person,Adult,Employee,<=50K,0.0
9568,[64-65],Person,Adult,Employee,>50K,0.0
9569,[72-74],Person,Adult,Employee,<=50K,0.0
9570,34,Person,Adult,Employee,<=50K,0.0
9571,22,Person,Adult,Employee,<=50K,0.0
9572,49,Person,Adult,Employee,<=50K,0.0
9573,25,Person,Adult,Employee,<=50K,0.0
9574,[38-39],Person,Adult,Employee,<=50K,0.0
9575,19,Person,Adult,Employee,<=50K,0.0
9576,24,Person,Adult,Employee,<=50K,0.0
9577,34,Person,Adult,Employee,<=50K,0.0
9578,35,Person,Adult,Employee,<=50K,0.0
9579,21,Person,Adult,Employee,<=50K,0.0
9580,43,Person,Adult,Employee,<=50K,0.0
9581,[34-35],Person,Adult,Employee,<=50K,0.0
9582,39,Person,Adult,Employee,<=50K,0.0
9583,[48-49],Person,Adult,Employee,>50K,0.0
9584,[32-33],Person,Adult,Employee,<=50K,0.0
9585,[19-20],Person,Adult,Employee,<=50K,0.0
9586,17,Person,Adult,Employee,<=50K,0.0
9587,43,Person,Adult,Employee,<=50K,0.0
9588,62,Person,Adult,Employee,<=50K,0.0
9589,[53-54],Person,Adult,Employee,>50K,0.0
9590,45,Person,Adult,Employee,>50K,0.0
9591,47,Person,Adult,Employee,<=50K,0.0
9592,30,Person,Adult,Employee,<=50K,0.0
9593,53,Person,Adult,Employee,<=50K,0.0
9594,24,Person,Adult,Employee,<=50K,0.0
9595,41,Person,Adult,Employee,<=50K,0.0
9596,58,Person,Adult,Employee,<=50K,0.0
9597,27,Person,Adult,Employee,<=50K,0.0
9598,[62-63],Person,Adult,Employee,<=50K,0.0
9599,[49-50],Person,Adult,Employee,<=50K,0.0
9600,43,Person,Adult,Employee,>50K,0.0
9601,29,Person,Adult,Employee,<=50K,0.0
9602,41,Person,Adult,Employee,<=50K,0.0
9603,[54-55],Person,Adult,Employee,<=50K,0.0
9604,36,Person,Adult,Employee,<=50K,0.0
9605,23,Person,Adult,Employee,<=50K,0.0
9606,22,Person,Adult,Employee,>50K,0.0
9607,58,Person,Adult,Employee,<=50K,0.0
9608,[24-25],Person,Adult,Employee,<=50K,0.0
9609,40,Person,Adult,Employee,<=50K,0.0
9610,38,Person,Adult,Employee,<=50K,0.0
9611,37,Person,Adult,Employee,>50K,0.0
9612,[18-19],Person,Adult,Employee,<=50K,0.0
9613,[54-55],Person,Adult,Employee,<=50K,0.0
9614,[55-56],Person,Adult,Employee,>50K,0.0
9615,28,Person,Adult,Employee,<=50K,0.0
9616,53,Person,Adult,Employee,<=50K,0.0
9617,32,Person,Adult,Employee,<=50K,0.0
9618,60,Person,Adult,Employee,<=50K,0.0
