id,age,race,sex,workclass,income,prediction
8756,50,White,Male,Local-gov,>50K,1
8757,27,White,Female,Private,<=50K,0
8758,22,White,Female,?,<=50K,1
8759,29,White,Male,Private,>50K,1
8760,28,White,Male,Private,<=50K,1
8761,54,Black,Female,Private,>50K,0
8762,47,White,Male,State-gov,>50K,0
8763,34,White,Female,Private,<=50K,1
8764,26,White,Male,Private,<=50K,1
8765,53,White,Male,?,<=50K,0
8766,23,White,Male,State-gov,<=50K,0
8767,42,White,Male,Local-gov,<=50K,1
8768,36,White,Male,Self-emp-not-inc,<=50K,1
8769,52,White,Male,Federal-gov,>50K,0
8770,22,White,Female,?,<=50K,0
8771,27,White,Female,Local-gov,<=50K,0
8772,42,White,Female,Private,<=50K,1
8773,39,Black,Female,Private,<=50K,1
8774,49,White,Male,State-gov,>50K,0
8775,36,White,Male,Private,>50K,0
8776,20,White,Male,Private,<=50K,1
8777,55,White,Male,Self-emp-inc,<=50K,1
8778,47,White,Male,Private,<=50K,0
8779,33,White,Male,Private,>50K,1
8780,36,White,Male,Private,<=50K,1
8781,39,White,Female,Private,<=50K,0
8782,55,White,Male,Private,>50K,0
8783,21,White,Male,?,<=50K,1
8784,48,White,Male,Private,<=50K,1
8785,30,White,Male,Private,<=50K,0
8786,24,White,Male,Private,<=50K,0
8787,57,White,Female,Self-emp-not-inc,<=50K,1
8788,20,White,Male,Private,<=50K,1
8789,18,White,Female,?,<=50K,0
8790,56,White,Female,Private,<=50K,1
8791,36,White,Female,Private,>50K,1
8792,44,White,Male,Private,>50K,0
8793,57,White,Male,Private,>50K,0
8794,57,Black,Male,Private,<=50K,1
8795,33,White,Male,Private,<=50K,1
8796,61,White,Male,?,>50K,1
8797,39,White,Male,Private,>50K,0
8798,28,White,Male,Private,<=50K,1
8799,31,White,Male,Private,<=50K,1
8800,60,White,Female,Private,<=50K,1
8801,36,White,Male,Local-gov,>50K,1
8802,58,White,Female,Private,>50K,1
8803,50,White,Male,Private,<=50K,0
8804,23,White,Female,Local-gov,<=50K,0
8805,30,White,Male,Private,<=50K,1
8806,20,White,Male,?,<=50K,1
8807,90,White,Male,Private,>50K,0
8808,49,White,Female,Local-gov,<=50K,0
8809,47,White,Male,Local-gov,<=50K,1
8810,34,White,Male,Private,>50K,1
8811,37,White,Female,Federal-gov,<=50K,1
8812,25,Black,Female,Private,<=50K,1
8813,37,White,Female,Private,<=50K,1
8814,47,White,Male,Private,<=50K,0
8815,34,White,Male,Private,>50K,0
8816,34,White,Male,Private,<=50K,1
8817,35,White,Male,Private,>50K,1
8818,39,White,Male,Private,<=50K,0
8819,32,White,Male,State-gov,<=50K,0
8820,24,White,Female,Private,<=50K,1
8821,28,White,Male,Private,<=50K,1
8822,41,White,Male,Self-emp-not-inc,<=50K,1
8823,69,White,Female,?,<=50K,1
8824,32,White,Male,Private,<=50K,1
8825,58,White,Female,Private,>50K,0
8826,47,White,Male,Self-emp-not-inc,>50K,0
8827,41,White,Male,Private,>50K,1
8828,35,White,Male,Self-emp-inc,>50K,1
8829,24,White,Male,Private,<=50K,1
8830,46,Black,Male,Self-emp-not-inc,>50K,0
8831,69,White,Male,Self-emp-inc,>50K,1
8832,22,White,Female,Private,<=50K,1
8833,36,White,Female,State-gov,<=50K,1
8834,31,White,Male,Private,>50K,1
8835,23,Amer-Indian-Eskimo,Male,Local-gov,<=50K,1
8836,35,Black,Female,Private,<=50K,0
8837,37,White,Male,Local-gov,>50K,0
8838,35,White,Female,State-gov,<=50K,1
8839,18,White,Male,Private,<=50K,1
8840,43,White,Female,Private,<=50K,0
8841,53,White,Male,State-gov,<=50K,0
8842,54,White,Male,Local-gov,<=50K,1
8843,29,White,Female,Private,<=50K,1
8844,46,White,Female,Private,<=50K,1
8845,24,Asian-Pac-Islander,Male,Private,<=50K,1
8846,30,Asian-Pac-Islander,Female,Private,<=50K,1
8847,23,White,Female,Private,<=50K,0
8848,27,Other,Female,?,<=50K,0
8849,36,White,Male,Private,<=50K,1
8850,38,White,Male,Self-emp-not-inc,<=50K,1
8851,33,White,Male,Private,<=50K,1
8852,66,White,Male,Private,<=50K,0
8853,45,White,Male,Self-emp-not-inc,<=50K,1
8854,68,White,Female,?,<=50K,1
8855,37,White,Male,Private,>50K,1
8856,17,White,Female,Private,<=50K,1
8857,31,Amer-Indian-Eskimo,Male,Private,>50K,1
8858,46,White,Male,Private,>50K,0
8859,40,White,Male,Private,<=50K,0
8860,34,White,Male,Private,<=50K,0
8861,56,White,Male,Private,<=50K,1
8862,42,Black,Female,Private,<=50K,1
8863,46,White,Male,Private,>50K,0
8864,30,White,Male,Private,<=50K,1
8865,33,White,Male,Self-emp-not-inc,>50K,1
8866,47,White,Female,Private,<=50K,1
8867,57,Amer-Indian-Eskimo,Male,Self-emp-not-inc,<=50K,1
8868,34,White,Male,Private,<=50K,1
8869,40,White,Male,Private,<=50K,0
8870,33,White,Male,Private,>50K,0
8871,22,White,Male,Private,<=50K,0
8872,29,Black,Female,Private,<=50K,1
8873,53,White,Female,Federal-gov,>50K,1
8874,36,Asian-Pac-Islander,Female,Private,<=50K,0
8875,45,Asian-Pac-Islander,Male,Private,>50K,0
8876,36,White,Female,Private,<=50K,1
8877,18,White,Male,Self-emp-not-inc,<=50K,1
8878,27,White,Female,Private,<=50K,1
8879,30,White,Male,Private,<=50K,1
8880,34,White,Male,Private,>50K,1
8881,36,White,Male,Private,>50K,0
8882,36,White,Male,Self-emp-not-inc,<=50K,0
8883,48,White,Male,Private,<=50K,1
8884,41,White,Male,Self-emp-not-inc,>50K,1
8885,21,White,Female,Private,<=50K,0
8886,47,White,Male,State-gov,>50K,0
8887,41,White,Male,Private,<=50K,1
8888,61,White,Male,Self-emp-not-inc,<=50K,1
8889,64,White,Male,Private,<=50K,0
8890,35,Black,Male,Private,<=50K,1
8891,44,White,Male,Private,<=50K,0
8892,20,White,Female,Private,<=50K,1
8893,23,White,Female,Local-gov,<=50K,1
8894,52,White,Female,Private,<=50K,0
8895,43,White,Female,Private,<=50K,0
8896,32,Asian-Pac-Islander,Male,Private,<=50K,1
8897,63,Asian-Pac-Islander,Male,Private,<=50K,1
8898,29,White,Female,Private,>50K,0
8899,42,Asian-Pac-Islander,Male,Self-emp-inc,<=50K,0
8900,65,White,Female,Private,<=50K,1
8901,24,White,Male,Private,<=50K,1
8902,42,White,Female,Private,<=50K,0
8903,35,Black,Male,Private,<=50K,0
8904,40,White,Male,Self-emp-inc,>50K,1
8905,38,White,Female,Federal-gov,<=50K,1
8906,26,White,Female,Private,<=50K,0
8907,46,White,Male,Self-emp-not-inc,<=50K,0
8908,39,White,Female,Private,<=50K,1
8909,29,White,Male,?,<=50K,1
8910,42,White,Male,Private,>50K,0
8911,36,White,Male,Private,>50K,1
8912,26,White,Male,Private,<=50K,1
8913,57,White,Male,Private,>50K,0
8914,55,Black,Male,Private,<=50K,0
8915,35,White,Male,Private,>50K,1
8916,41,Black,Female,Private,<=50K,1
8917,24,White,Female,Private,<=50K,0
8918,47,White,Male,Private,<=50K,0
8919,34,White,Male,Self-emp-inc,>50K,1
8920,44,Black,Male,Private,>50K,1
8921,18,White,Female,?,<=50K,0
8922,27,White,Male,Private,<=50K,1
8923,36,White,Female,Private,<=50K,1
8924,21,White,Male,Private,<=50K,0
8925,29,Other,Male,Private,<=50K,0
8926,25,White,Male,Private,<=50K,1
8927,73,White,Male,Private,<=50K,1
8928,45,White,Male,Private,>50K,0
8929,28,White,Female,Private,>50K,0
8930,43,White,Male,Private,<=50K,1
8931,47,White,Male,Private,<=50K,1
8932,20,White,Female,Private,<=50K,0
8933,22,White,Male,Private,<=50K,1
8934,76,White,Male,Self-emp-not-inc,<=50K,1
8935,24,Black,Male,Private,<=50K,0
8936,54,White,Male,Self-emp-not-inc,<=50K,0
8937,30,White,Male,Private,>50K,1
8938,33,White,Male,Private,<=50K,1
8939,30,White,Male,Private,<=50K,0
8940,40,White,Male,Private,>50K,1
8941,27,White,Male,?,<=50K,0
8942,49,White,Female,Private,<=50K,0
8943,30,White,Male,Private,<=50K,1
8944,22,Other,Female,Private,<=50K,0
8945,19,White,Male,Private,<=50K,0
8946,46,White,Male,Private,<=50K,1
8947,51,White,Male,Private,<=50K,1
8948,56,Other,Female,Private,<=50K,0
8949,53,White,Female,Private,<=50K,0
8950,60,White,Female,?,<=50K,0
8951,27,White,Female,Private,<=50K,1
8952,46,White,Female,Private,<=50K,0
8953,37,White,Male,Private,>50K,0
8954,41,Asian-Pac-Islander,Male,Private,<=50K,1
8955,65,White,Male,?,>50K,0
8956,30,White,Female,Self-emp-not-inc,>50K,0
8957,57,White,Male,Self-emp-not-inc,<=50K,1
8958,44,White,Male,Self-emp-inc,<=50K,1
8959,32,White,Male,Self-emp-not-inc,<=50K,0
8960,27,White,Male,Self-emp-not-inc,<=50K,0
8961,57,White,Female,Local-gov,<=50K,0
8962,59,White,Male,Self-emp-not-inc,<=50K,1
8963,32,Asian-Pac-Islander,Female,Private,>50K,0
8964,90,White,Female,?,<=50K,0
8965,22,White,Female,Private,<=50K,1
8966,39,White,Female,Private,<=50K,0
8967,43,White,Male,Private,>50K,0
8968,38,Black,Male,Local-gov,>50K,1
8969,61,White,Male,Private,<=50K,1
8970,24,White,Male,Private,<=50K,1
8971,25,White,Male,Private,<=50K,0
8972,44,White,Male,Private,<=50K,0
8973,55,White,Female,Local-gov,>50K,1
8974,90,White,Male,Private,>50K,1
8975,30,White,Female,Private,<=50K,0
8976,44,White,Male,Private,>50K,1
8977,36,Black,Male,Private,<=50K,0
8978,63,White,Male,Self-emp-inc,>50K,0
8979,60,White,Male,Private,<=50K,1
8980,34,White,Female,Self-emp-not-inc,>50K,1
8981,49,White,Male,Self-emp-not-inc,<=50K,1
8982,47,White,Male,Private,>50K,0
8983,42,White,Male,Self-emp-inc,>50K,0
8984,53,White,Male,Private,<=50K,1
8985,23,White,Female,Private,<=50K,1
8986,28,White,Female,?,<=50K,0
8987,20,Black,Male,Private,<=50K,1
8988,43,White,Male,Private,<=50K,0
8989,32,White,Male,Private,>50K,0
8990,43,White,Male,Private,>50K,0
8991,31,White,Male,Private,<=50K,1
8992,29,White,Female,?,<=50K,1
8993,24,Asian-Pac-Islander,Male,Private,<=50K,0
8994,39,Asian-Pac-Islander,Male,Private,<=50K,0
8995,29,Black,Male,Private,>50K,1
8996,20,White,Male,Private,<=50K,1
8997,23,White,Male,?,<=50K,0
8998,42,White,Female,Private,<=50K,0
8999,53,White,Male,Private,<=50K,0
9000,20,White,Male,Private,<=50K,0
9001,58,White,Male,Self-emp-not-inc,<=50K,0
9002,51,White,Male,Self-emp-not-inc,<=50K,1
9003,25,White,Male,Private,<=50K,1
9004,38,White,Female,Private,<=50K,0
9005,41,White,Male,Private,>50K,0
9006,58,White,Male,Private,>50K,1
9007,25,White,Male,Private,<=50K,1
9008,50,White,Male,Private,<=50K,0
9009,32,White,Male,Private,>50K,0
9010,31,White,Male,Self-emp-inc,<=50K,1
9011,22,White,Female,Private,<=50K,1
9012,37,White,Male,Private,<=50K,0
9013,32,White,Female,Private,<=50K,1
9014,46,White,Female,State-gov,>50K,1
9015,62,White,Male,Private,>50K,0
9016,40,Other,Male,Local-gov,<=50K,0
9017,56,Black,Male,Private,>50K,1
9018,37,Asian-Pac-Islander,Female,Private,>50K,1
9019,41,White,Male,Private,<=50K,0
9020,56,White,Male,Private,<=50K,0
9021,20,White,Male,Private,<=50K,1
9022,34,White,Male,Self-emp-not-inc,>50K,1
9023,45,White,Male,Private,>50K,0
9024,30,White,Male,Private,>50K,0
9025,51,White,Male,Self-emp-not-inc,>50K,1
9026,27,White,Male,Private,<=50K,0
9027,38,White,Male,Private,>50K,0
9028,39,White,Male,Private,<=50K,1
9029,57,White,Male,?,<=50K,1
9030,47,White,Male,Private,>50K,0
9031,77,White,Male,?,<=50K,0
9032,43,White,Male,Private,>50K,1
9033,46,White,Male,Local-gov,<=50K,1
9034,41,White,Male,Private,>50K,0
9035,20,White,Female,Private,<=50K,0
9036,30,White,Male,State-gov,<=50K,1
9037,30,Black,Male,Private,<=50K,0
9038,22,White,Male,Private,<=50K,0
9039,25,White,Male,Private,>50K,1
9040,18,White,Female,Private,<=50K,1
9041,28,White,Female,Private,<=50K,0
9042,50,White,Male,Private,>50K,1
9043,28,Black,Female,Private,<=50K,1
9044,21,White,Female,Private,<=50K,1
9045,37,White,Male,Private,<=50K,0
9046,28,Black,Female,Federal-gov,<=50K,0
9047,23,White,Male,Private,<=50K,1
9048,32,Black,Female,Private,<=50K,0
9049,27,White,Male,Private,<=50K,0
9050,55,Black,Female,Private,<=50K,1
9051,44,White,Male,Private,>50K,1
9052,25,White,Male,Private,<=50K,0
9053,29,White,Female,Private,<=50K,1
9054,50,White,Female,Private,<=50K,1
9055,18,White,Male,Private,<=50K,1
9056,74,White,Female,Private,<=50K,0
9057,22,White,Male,Private,<=50K,0
9058,27,White,Male,Private,<=50K,1
9059,27,White,Female,State-gov,<=50K,0
9060,41,White,Male,Private,>50K,1
9061,24,White,Male,Private,>50K,1
9062,23,White,Female,Private,<=50K,0
9063,34,White,Male,Self-emp-not-inc,>50K,0
9064,46,White,Male,State-gov,>50K,1
9065,32,White,Male,Private,<=50K,1
9066,41,Other,Male,Private,<=50K,0
9067,29,White,Male,Private,>50K,0
9068,48,Asian-Pac-Islander,Female,Private,<=50K,1
9069,51,Black,Male,Private,<=50K,1
9070,34,Black,Female,State-gov,<=50K,1
9071,58,White,Male,Private,>50K,0
9072,52,White,Male,Private,<=50K,1
9073,37,Other,Male,Self-emp-not-inc,>50K,0
9074,53,White,Female,Private,<=50K,0
9075,54,White,Male,Private,<=50K,1
9076,36,White,Male,Private,<=50K,1
9077,25,White,Female,Private,<=50K,0
9078,20,White,Female,Private,<=50K,0
9079,23,White,Male,Private,<=50K,1
9080,39,White,Male,Self-emp-inc,>50K,1
9081,20,White,Male,Self-emp-not-inc,<=50K,1
9082,28,Black,Male,Private,<=50K,1
9083,73,White,Female,State-gov,<=50K,1
9084,67,White,Male,Private,<=50K,0
9085,56,White,Male,Private,>50K,0
9086,32,White,Male,Private,<=50K,1
9087,42,White,Male,Private,<=50K,1
9088,33,Black,Male,Private,<=50K,0
9089,37,White,Male,Private,<=50K,0
9090,33,White,Male,Private,<=50K,0
9091,31,White,Female,Private,<=50K,1
9092,59,White,Male,Private,>50K,1
9093,21,White,Male,Private,<=50K,1
9094,58,White,Male,Self-emp-inc,>50K,1
9095,24,White,Male,Local-gov,<=50K,0
9096,26,White,Male,State-gov,<=50K,0
9097,26,White,Male,Private,<=50K,1
9098,33,White,Female,Local-gov,<=50K,1
9099,25,White,Male,Private,<=50K,0
9100,21,White,Male,Private,<=50K,0
9101,24,White,Male,Private,<=50K,0
9102,39,White,Female,Self-emp-not-inc,>50K,1
9103,68,White,Female,Private,<=50K,0
9104,66,White,Female,Self-emp-not-inc,<=50K,0
9105,38,White,Male,Private,<=50K,1
9106,41,White,Male,Private,>50K,1
9107,71,White,Female,?,<=50K,0
9108,37,White,Male,Private,<=50K,0
9109,54,White,Male,Self-emp-not-inc,>50K,0
9110,27,White,Male,State-gov,<=50K,0
9111,49,White,Female,Private,<=50K,0
9112,19,White,Male,State-gov,<=50K,1
9113,25,White,Male,Private,<=50K,1
9114,47,Black,Male,Federal-gov,>50K,0
9115,40,White,Male,Private,<=50K,0
9116,38,White,Male,Private,<=50K,1
9117,25,White,Male,Private,<=50K,1
9118,25,White,Female,Private,<=50K,0
9119,23,Other,Male,Private,<=50K,0
9120,28,White,Female,Private,<=50K,0
9121,29,White,Male,Private,<=50K,1
9122,32,White,Male,Private,<=50K,1
9123,34,Black,Female,Private,<=50K,1
9124,52,Black,Male,Private,>50K,0
9125,33,White,Male,Self-emp-not-inc,<=50K,0
9126,19,White,Male,Private,<=50K,1
9127,68,White,Male,Private,>50K,0
9128,41,White,Male,Private,<=50K,0
9129,18,Asian-Pac-Islander,Female,Self-emp-inc,<=50K,1
9130,29,White,Male,Private,>50K,0
9131,40,White,Male,Private,>50K,0
9132,51,White,Male,Self-emp-not-inc,>50K,1
9133,49,White,Male,Private,<=50K,1
9134,20,White,Female,State-gov,<=50K,1
9135,38,White,Male,Local-gov,>50K,0
9136,57,White,Male,Private,<=50K,1
9137,35,White,Male,Private,<=50K,1
9138,66,White,Male,Private,<=50K,0
9139,27,White,Male,?,<=50K,0
9140,25,White,Female,Private,<=50K,1
9141,77,White,Male,?,>50K,1
9142,19,White,Female,?,<=50K,0
9143,70,White,Male,Private,>50K,1
9144,59,White,Male,Self-emp-not-inc,<=50K,1
9145,25,White,Male,Private,<=50K,1
9146,44,White,Male,Local-gov,>50K,0
9147,37,White,Male,Private,>50K,0
9148,75,Asian-Pac-Islander,Female,?,<=50K,1
9149,21,White,Female,?,<=50K,0
9150,21,White,Female,Private,<=50K,0
9151,47,White,Male,Federal-gov,>50K,1
9152,20,Black,Female,Private,<=50K,1
9153,32,White,Male,State-gov,<=50K,0
9154,28,White,Female,Private,<=50K,1
9155,53,White,Male,Private,<=50K,1
9156,19,Other,Male,?,<=50K,1
9157,58,White,Female,Private,<=50K,0
9158,22,White,Female,Private,<=50K,0
9159,23,White,Male,Private,<=50K,1
9160,21,White,Male,Private,<=50K,0
9161,36,White,Male,Private,<=50K,0
9162,39,White,Female,Private,<=50K,1
9163,34,White,Female,Local-gov,<=50K,1
9164,41,White,Female,Local-gov,<=50K,0
9165,72,White,Male,Private,<=50K,0
9166,34,White,Female,Private,>50K,1
9167,51,White,Male,Local-gov,>50K,1
9168,32,White,Male,Self-emp-not-inc,<=50K,0
9169,38,White,Female,Private,>50K,0
9170,37,White,Male,Private,<=50K,1
9171,21,Black,Male,?,<=50K,0
9172,21,White,Female,Private,<=50K,0
9173,26,White,Male,Private,<=50K,1
9174,34,White,Male,Private,>50K,1
9175,18,White,Female,Private,<=50K,0
9176,27,White,Female,Private,<=50K,0
9177,20,White,Female,Private,<=50K,1
9178,36,White,Male,Private,>50K,1
9179,31,White,Male,?,<=50K,0
9180,32,White,Male,Private,>50K,0
9181,54,White,Male,Private,>50K,1
9182,34,White,Female,Local-gov,<=50K,0
9183,46,White,Male,Private,>50K,1
9184,33,White,Male,Private,<=50K,1
9185,32,White,Male,Private,>50K,0
9186,42,White,Male,Private,<=50K,0
9187,30,White,Male,Private,<=50K,1
9188,37,White,Male,Private,>50K,1
9189,28,White,Male,Private,<=50K,0
9190,25,White,Male,Private,<=50K,0
9191,44,White,Male,Self-emp-not-inc,>50K,0
9192,40,White,Male,Private,<=50K,0
9193,36,White,Male,Private,<=50K,0
9194,21,White,Male,Private,<=50K,1
9195,39,White,Male,State-gov,>50K,1
9196,24,White,Male,Private,<=50K,0
9197,46,Amer-Indian-Eskimo,Male,Private,<=50K,0
9198,47,White,Male,?,>50K,1
9199,47,White,Male,Private,>50K,1
9200,35,White,Male,Private,>50K,1
9201,60,White,Male,Self-emp-not-inc,>50K,0
9202,35,White,Female,Private,<=50K,0
9203,33,White,Female,Private,<=50K,1
9204,21,White,Female,Private,<=50K,1
9205,37,White,Male,Private,>50K,0
9206,48,Black,Male,Federal-gov,>50K,0
9207,58,White,Female,Private,<=50K,1
9208,21,White,Female,Private,<=50K,0
9209,22,White,Male,Private,<=50K,1
9210,22,White,Female,Private,<=50K,1
9211,28,White,Female,Self-emp-not-inc,>50K,1
9212,33,White,Female,?,>50K,0
9213,23,White,Male,Federal-gov,<=50K,0
9214,58,Black,Male,State-gov,>50K,1
9215,24,White,Male,?,<=50K,1
9216,38,Asian-Pac-Islander,Male,Local-gov,<=50K,0
9217,49,White,Male,Private,<=50K,0
9218,47,White,Male,Private,>50K,1
9219,50,White,Male,Private,>50K,1
9220,21,White,Female,Private,<=50K,1
9221,55,White,Female,Private,<=50K,1
9222,47,White,Male,Private,<=50K,0
9223,19,White,Female,Private,<=50K,0
9224,47,White,Male,Private,<=50K,1
9225,36,White,Male,Private,<=50K,1
9226,28,White,Male,Local-gov,<=50K,0
9227,42,Amer-Indian-Eskimo,Female,Private,<=50K,0
9228,41,White,Female,Private,>50K,1
9229,46,White,Male,Private,>50K,1
9230,32,White,Male,Private,<=50K,0
9231,34,Black,Female,Private,<=50K,1
9232,33,White,Male,Private,<=50K,1
9233,60,White,Male,State-gov,>50K,0
9234,53,White,Male,Private,<=50K,0
9235,24,White,Female,Private,<=50K,0
9236,39,White,Male,Federal-gov,>50K,1
9237,23,White,Male,Private,<=50K,0
9238,50,White,Male,Private,>50K,0
9239,36,White,Female,Local-gov,<=50K,1
9240,19,White,Female,Private,<=50K,1
9241,26,White,Female,Private,<=50K,1
9242,38,Black,Male,Private,>50K,0
9243,41,White,Male,Private,>50K,0
9244,22,White,Female,Private,<=50K,1
9245,38,Black,Female,Private,>50K,1
9246,72,White,Male,?,>50K,1
9247,39,White,Male,Private,<=50K,0
9248,35,White,Male,State-gov,>50K,1
9249,38,Black,Female,Local-gov,<=50K,1
9250,19,Black,Female,Private,<=50K,0
9251,26,White,Male,Private,<=50K,0
9252,52,White,Male,Private,<=50K,1
9253,41,Other,Male,Private,<=50K,0
9254,45,White,Female,Private,<=50K,0
9255,58,White,Male,Federal-gov,>50K,1
9256,34,White,Male,Private,<=50K,1
9257,36,White,Male,Private,<=50K,1
9258,19,White,Male,Without-pay,<=50K,0
9259,26,White,Female,State-gov,<=50K,0
9260,60,White,Male,Private,<=50K,1
9261,35,White,Male,Self-emp-not-inc,<=50K,0
9262,39,White,Female,Private,<=50K,0
9263,27,White,Female,Private,<=50K,1
9264,26,White,Male,Federal-gov,<=50K,1
9265,17,White,Male,Private,<=50K,0
9266,59,White,Male,Self-emp-not-inc,>50K,1
9267,53,Amer-Indian-Eskimo,Male,Local-gov,<=50K,1
9268,35,White,Male,Private,<=50K,1
9269,34,White,Male,Local-gov,>50K,0
9270,36,White,Male,Private,>50K,1
9271,36,White,Male,Private,<=50K,1
9272,21,White,Male,Private,<=50K,0
9273,29,White,Female,Private,<=50K,0
9274,35,White,Male,Private,>50K,1
9275,59,White,Male,Self-emp-not-inc,>50K,1
9276,22,White,Male,Private,<=50K,0
9277,50,White,Male,Local-gov,<=50K,1
9278,24,Other,Female,Federal-gov,<=50K,1
9279,36,White,Female,Private,<=50K,1
9280,31,White,Female,Private,>50K,0
9281,42,White,Male,Self-emp-not-inc,<=50K,1
9282,38,White,Female,Private,<=50K,1
9283,52,White,Male,Private,<=50K,0
9284,46,White,Male,Private,<=50K,0
9285,23,White,Male,Private,<=50K,1
9286,54,White,Male,Private,<=50K,1
9287,27,Black,Female,Private,<=50K,0
9288,42,White,Female,Private,<=50K,0
9289,33,White,Male,State-gov,<=50K,1
9290,19,White,Female,Private,<=50K,1
9291,59,White,Female,Private,<=50K,0
9292,54,White,Female,Private,<=50K,1
9293,48,White,Male,Private,<=50K,1
9294,19,White,Male,?,<=50K,0
9295,45,White,Female,Private,<=50K,0
9296,36,White,Male,Private,<=50K,1
9297,35,White,Male,Self-emp-not-inc,<=50K,1
9298,47,White,Female,Private,<=50K,0
9299,33,White,Male,Private,<=50K,0
9300,48,White,Male,Self-emp-not-inc,<=50K,1
9301,42,Black,Female,Private,<=50K,0
9302,19,White,Male,Private,<=50K,0
9303,64,White,Male,Self-emp-inc,<=50K,0
9304,51,White,Male,Self-emp-not-inc,<=50K,1
9305,20,White,Male,Federal-gov,<=50K,1
9306,28,White,Male,Private,<=50K,0
9307,52,White,Male,Private,>50K,0
9308,29,White,Male,Self-emp-not-inc,<=50K,0
9309,51,White,Male,Private,<=50K,1
9310,36,White,Male,Private,<=50K,1
9311,43,White,Male,Private,>50K,1
9312,52,White,Male,Private,<=50K,0
9313,50,White,Male,Private,>50K,0
9314,25,White,Male,Private,<=50K,0
9315,36,Black,Female,Private,<=50K,1
9316,44,White,Female,Private,<=50K,0
9317,47,Black,Male,Private,<=50K,0
9318,32,White,Male,Private,<=50K,0
9319,37,Asian-Pac-Islander,Male,Private,<=50K,0
9320,40,White,Male,Private,<=50K,0
9321,34,White,Male,Self-emp-not-inc,<=50K,1
9322,35,White,Male,Self-emp-inc,>50K,1
9323,26,White,Male,Private,<=50K,0
9324,49,White,Male,Self-emp-not-inc,<=50K,0
9325,63,White,Male,?,>50K,0
9326,46,White,Male,Self-emp-not-inc,<=50K,1
