id,age,race,sex,workclass,income,max_age,min_age,Cluster
4082,27,White,Female,Private,<=50K,27,27,Cluster 1181
1373,43,White,Female,Private,<=50K,43,43,Cluster 1244
608,29,Amer-Indian-Eskimo,Male,Private,<=50K,29,29,Cluster 1266
1487,30,White,Male,Private,<=50K,30,30,Cluster 1322
804,31,White,Female,Private,<=50K,31,31,Cluster 1353
258,32,White,Female,Private,<=50K,32,32,Cluster 1398
888,33,White,Male,Self-emp-inc,<=50K,33,33,Cluster 1446
199,35,White,Male,Private,>50K,35,35,Cluster 1499
3929,36,White,Male,Private,<=50K,36,36,Cluster 1538
3708,41,Amer-Indian-Eskimo,Male,Private,>50K,41,41,Cluster 1554
195,41,White,Male,Federal-gov,<=50K,41,41,Cluster 1600
4242,34,White,Male,Private,<=50K,34,34,Cluster 1628
809,64,White,Male,Private,>50K,64,64,Cluster 50
1082,19,White,Female,Local-gov,<=50K,19,19,Cluster 74
922,25,White,Male,Private,<=50K,25,25,Cluster 147
2479,69,White,Male,Self-emp-inc,<=50K,69,69,Cluster 177
4625,29,White,Female,Private,<=50K,29,29,Cluster 262
2723,19,White,Male,Private,<=50K,19,19,Cluster 286
1883,44,White,Female,Self-emp-not-inc,>50K,44,44,Cluster 319
4421,52,Black,Male,Private,<=50K,52,52,Cluster 425
4812,26,White,Female,Private,<=50K,26,26,Cluster 605
881,49,White,Female,Private,<=50K,49,49,Cluster 617
2395,18,White,Female,Private,<=50K,18,18,Cluster 682
4028,57,White,Male,Self-emp-not-inc,<=50K,57,57,Cluster 717
2896,45,White,Female,Private,<=50K,45,45,Cluster 723
4573,19,White,Male,Private,<=50K,19,19,Cluster 774
3104,20,White,Female,Private,<=50K,20,20,Cluster 827
810,20,White,Male,Private,<=50K,20,20,Cluster 855
929,22,White,Female,Private,<=50K,22,22,Cluster 962
3670,47,White,Male,Private,<=50K,47,47,Cluster 1092
70,25,White,Male,?,<=50K,25,25,Cluster 1105
2328,25,White,Male,?,<=50K,25,25,Cluster 1110
1988,28,White,Female,?,<=50K,28,28,Cluster 1246
969,48,Asian-Pac-Islander,Male,Private,>50K,48,48,Cluster 1320
413,33,White,Female,Private,<=50K,33,33,Cluster 1423
3069,34,White,Male,Private,<=50K,34,34,Cluster 1448
3399,34,White,Male,Private,>50K,34,34,Cluster 1461
3434,37,White,Male,Private,<=50K,37,37,Cluster 1497
4480,39,White,Male,Federal-gov,>50K,39,39,Cluster 1565
3272,38,White,Male,Federal-gov,>50K,38,38,Cluster 1604
2579,67,Black,Male,?,>50K,67,67,Cluster 86
1671,44,White,Male,Private,>50K,44,44,Cluster 109
4319,26,White,Female,Private,<=50K,26,26,Cluster 223
2712,19,White,Male,Private,<=50K,19,19,Cluster 308
1887,68,White,Female,Private,<=50K,68,68,Cluster 368
832,53,White,Female,Private,>50K,53,53,Cluster 396
4509,25,Black,Male,Private,<=50K,25,25,Cluster 452
3902,18,White,Male,?,<=50K,18,18,Cluster 693
3762,57,White,Female,Private,<=50K,57,57,Cluster 710
159,29,White,Male,Private,<=50K,29,29,Cluster 740
1429,19,White,Male,Private,<=50K,19,19,Cluster 760
1665,44,Black,Male,Private,<=50K,44,44,Cluster 772
286,57,White,Male,Federal-gov,>50K,57,57,Cluster 886
4134,55,White,Male,Private,>50K,55,55,Cluster 970
1691,25,White,Female,Private,<=50K,25,25,Cluster 1085
864,28,White,Male,Self-emp-inc,<=50K,28,28,Cluster 1216
1569,43,White,Male,Local-gov,<=50K,43,43,Cluster 1255
1277,46,White,Male,Private,>50K,46,46,Cluster 1287
558,31,White,Female,Private,<=50K,31,31,Cluster 1348
3211,32,White,Male,Private,<=50K,32,32,Cluster 1444
4652,36,White,Male,Private,<=50K,36,36,Cluster 1531
3080,28,White,Male,Private,>50K,28,26,Cluster 1569
909,37,White,Male,Self-emp-not-inc,<=50K,37,37,Cluster 1637
4601,53,White,Male,Private,>50K,53,53,Cluster 133
589,52,White,Male,Private,>50K,52,52,Cluster 164
4809,49,White,Male,State-gov,>50K,49,49,Cluster 197
3224,44,Black,Male,Private,<=50K,44,44,Cluster 298
2836,17,White,Female,Private,<=50K,17,17,Cluster 383
4161,37,White,Male,Private,<=50K,37,37,Cluster 385
1594,55,White,Male,Private,>50K,55,55,Cluster 402
3725,38,White,Male,Private,>50K,38,38,Cluster 403
2705,21,White,Female,Private,<=50K,21,21,Cluster 420
1283,65,White,Male,?,>50K,65,65,Cluster 517
320,62,White,Female,Private,<=50K,62,62,Cluster 587
4675,62,White,Male,Self-emp-not-inc,<=50K,62,62,Cluster 593
2279,17,White,Female,Private,<=50K,17,17,Cluster 619
263,17,White,Male,Private,<=50K,17,17,Cluster 619
2640,28,White,Female,Private,<=50K,28,28,Cluster 621
4407,19,White,Female,Private,<=50K,19,19,Cluster 782
1133,31,White,Female,Private,<=50K,31,31,Cluster 800
4318,40,Black,Male,Private,<=50K,40,40,Cluster 955
1182,40,White,Female,Private,>50K,40,40,Cluster 957
1093,31,Asian-Pac-Islander,Male,Private,<=50K,31,31,Cluster 1343
3855,60,White,Male,Private,<=50K,60,59,Cluster 1421
3750,56,White,Male,Private,>50K,56,56,Cluster 1522
3345,20,White,Male,Private,<=50K,20,19,Cluster 1528
3792,23,Black,Male,Private,<=50K,23,23,Cluster 182
1916,42,White,Male,Local-gov,>50K,42,42,Cluster 360
2706,40,White,Female,Private,<=50K,40,40,Cluster 395
2552,41,White,Male,Private,<=50K,41,41,Cluster 566
827,62,White,Female,Private,<=50K,62,62,Cluster 599
3443,46,Black,Male,Private,>50K,46,46,Cluster 680
2505,61,White,Male,Private,<=50K,61,61,Cluster 697
2227,30,White,Female,Private,<=50K,30,30,Cluster 771
1773,51,White,Male,Private,>50K,51,51,Cluster 889
4297,41,White,Male,Private,<=50K,41,41,Cluster 910
4351,22,White,Male,Private,<=50K,22,22,Cluster 930
2471,50,White,Male,Federal-gov,>50K,50,50,Cluster 940
3661,55,White,Male,Private,<=50K,55,55,Cluster 969
4265,49,White,Male,Private,>50K,49,49,Cluster 988
3246,48,White,Male,Private,>50K,48,48,Cluster 1042
3513,26,White,Female,Private,<=50K,26,26,Cluster 1134
168,46,White,Male,State-gov,<=50K,46,46,Cluster 1139
4818,27,White,Female,Private,<=50K,27,27,Cluster 1145
2965,27,White,Female,Private,<=50K,27,27,Cluster 1173
144,45,White,Female,Private,>50K,45,45,Cluster 1204
3409,29,White,Male,Private,>50K,29,29,Cluster 1277
3874,34,White,Female,Private,<=50K,34,34,Cluster 1472
2028,35,White,Male,Private,<=50K,35,35,Cluster 1473
2684,37,White,Male,Private,>50K,37,37,Cluster 1512
970,36,White,Female,?,<=50K,36,36,Cluster 1516
2009,28,White,Male,Private,<=50K,28,26,Cluster 1569
3753,47,White,Male,Private,<=50K,47,47,Cluster 1570
2337,41,White,Male,Private,<=50K,41,41,Cluster 1596
939,33,White,Male,Private,<=50K,33,32,Cluster 1621
657,70,White,Female,?,<=50K,70,70,Cluster 11
4139,20,White,Female,Self-emp-not-inc,<=50K,20,20,Cluster 146
1511,25,Black,Male,Private,<=50K,25,25,Cluster 219
2369,25,White,Male,Private,<=50K,25,25,Cluster 219
1158,28,White,Female,State-gov,>50K,28,28,Cluster 250
3698,28,White,Male,Private,<=50K,28,28,Cluster 251
840,63,White,Male,Private,<=50K,63,63,Cluster 264
4328,46,White,Male,Private,>50K,46,46,Cluster 266
4563,29,White,Female,Private,<=50K,29,29,Cluster 273
3813,26,Asian-Pac-Islander,Male,State-gov,>50K,26,26,Cluster 316
3179,58,White,Female,Self-emp-not-inc,<=50K,58,58,Cluster 339
2887,39,White,Male,Private,>50K,39,39,Cluster 409
4474,64,White,Male,Private,>50K,64,64,Cluster 411
2144,52,White,Female,Private,<=50K,52,52,Cluster 425
3911,48,White,Female,Private,<=50K,48,48,Cluster 638
3733,32,White,Male,Private,>50K,32,32,Cluster 664
4691,29,Black,Male,Private,<=50K,29,29,Cluster 725
3006,19,White,Male,?,<=50K,19,19,Cluster 750
2236,43,White,Female,Private,<=50K,43,43,Cluster 779
1184,32,White,Male,Private,<=50K,32,32,Cluster 801
2183,41,White,Male,Self-emp-not-inc,>50K,41,41,Cluster 829
4257,20,White,Female,Private,<=50K,20,20,Cluster 849
3374,40,White,Female,Private,<=50K,40,40,Cluster 876
1861,23,White,Male,Private,<=50K,23,23,Cluster 1024
2641,27,White,Male,Self-emp-not-inc,<=50K,27,27,Cluster 1167
1758,40,White,Male,Self-emp-not-inc,<=50K,40,40,Cluster 1333
4829,31,White,Female,Private,<=50K,31,31,Cluster 1341
3169,31,White,Male,Private,>50K,31,31,Cluster 1342
4205,33,White,Male,Self-emp-not-inc,<=50K,33,33,Cluster 1544
3624,31,White,Male,Private,<=50K,31,31,Cluster 1609
1747,32,White,Male,Private,<=50K,32,32,Cluster 1618
3998,37,White,Male,Private,<=50K,37,37,Cluster 1637
4147,38,White,Male,Private,<=50K,38,37,Cluster 1654
2061,47,Asian-Pac-Islander,Female,Private,<=50K,47,47,Cluster 24
3841,29,White,Male,Private,<=50K,29,29,Cluster 26
2572,21,White,Female,?,<=50K,21,21,Cluster 92
2906,53,White,Female,Private,<=50K,53,53,Cluster 163
3537,49,White,Male,State-gov,>50K,49,49,Cluster 197
3818,51,White,Male,Self-emp-inc,>50K,51,51,Cluster 208
4016,28,White,Male,Private,<=50K,28,28,Cluster 261
4218,20,White,Female,?,<=50K,20,20,Cluster 418
2643,27,White,Female,Self-emp-inc,<=50K,27,27,Cluster 447
556,69,White,Female,Private,<=50K,69,69,Cluster 494
4105,30,White,Male,Self-emp-inc,<=50K,30,30,Cluster 495
3391,45,White,Male,Private,>50K,45,45,Cluster 510
3578,53,White,Male,State-gov,>50K,53,53,Cluster 546
4953,45,White,Male,Self-emp-inc,>50K,45,45,Cluster 555
2430,36,White,Male,Self-emp-not-inc,<=50K,36,36,Cluster 567
4327,64,White,Male,Private,<=50K,64,64,Cluster 590
3680,18,White,Female,Private,<=50K,18,18,Cluster 714
4517,19,White,Female,Private,<=50K,19,19,Cluster 746
2414,50,White,Male,Private,<=50K,50,50,Cluster 952
290,50,White,Male,Private,<=50K,50,50,Cluster 963
3177,49,White,Female,Private,>50K,49,49,Cluster 1011
1533,48,White,Female,Private,>50K,48,48,Cluster 1042
2517,25,White,Female,Private,<=50K,25,25,Cluster 1105
1137,46,White,Male,Self-emp-not-inc,>50K,46,46,Cluster 1142
2150,29,White,Male,Private,<=50K,29,29,Cluster 1270
3311,36,White,Female,Private,<=50K,36,36,Cluster 1535
2266,43,White,Male,Private,>50K,43,43,Cluster 1536
105,29,White,Male,Private,<=50K,29,29,Cluster 1593
2832,39,White,Male,Private,<=50K,39,39,Cluster 1643
2504,52,White,Female,Private,<=50K,52,52,Cluster 150
2206,47,Black,Female,Private,>50K,47,47,Cluster 238
3523,45,White,Male,Self-emp-not-inc,<=50K,45,45,Cluster 271
247,58,White,Male,Private,>50K,58,58,Cluster 334
531,44,Other,Female,Private,<=50K,44,44,Cluster 527
2347,36,White,Male,Self-emp-not-inc,<=50K,36,36,Cluster 565
3713,27,White,Female,Private,<=50K,27,27,Cluster 629
4063,18,White,Female,Private,<=50K,18,18,Cluster 699
2920,40,White,Male,Private,>50K,40,40,Cluster 854
794,23,White,Female,Private,<=50K,23,23,Cluster 1032
194,47,White,Male,Private,<=50K,47,47,Cluster 1079
3232,52,White,Male,?,<=50K,52,52,Cluster 1091
1544,59,White,Male,Local-gov,<=50K,59,59,Cluster 1128
4695,46,White,Male,Private,>50K,46,46,Cluster 1137
1562,45,White,Male,Private,<=50K,45,45,Cluster 1204
2473,30,White,Female,Private,>50K,30,30,Cluster 1305
4562,32,White,Male,Local-gov,<=50K,32,32,Cluster 1398
3946,38,White,Male,Private,>50K,38,38,Cluster 1465
2827,35,White,Male,State-gov,<=50K,35,35,Cluster 1613
1041,90,White,Female,Private,<=50K,90,77,Cluster 33
4203,59,White,Female,Private,<=50K,59,59,Cluster 36
2942,75,White,Male,Private,>50K,75,75,Cluster 52
3455,49,Black,Female,Local-gov,<=50K,49,49,Cluster 66
4739,25,Black,Male,State-gov,<=50K,25,25,Cluster 147
407,28,White,Male,Private,<=50K,28,28,Cluster 217
875,55,Black,Male,Private,<=50K,55,55,Cluster 337
1115,34,White,Female,Private,<=50K,34,34,Cluster 348
272,17,White,Male,Private,<=50K,17,17,Cluster 389
4920,23,Asian-Pac-Islander,Female,Private,<=50K,23,23,Cluster 429
2153,21,White,Male,?,<=50K,21,21,Cluster 471
1432,59,White,Female,Private,<=50K,59,59,Cluster 657
1515,59,White,Male,Self-emp-inc,>50K,59,59,Cluster 657
2196,39,White,Male,Private,<=50K,39,39,Cluster 1002
328,43,White,Female,Private,>50K,43,43,Cluster 1236
4831,52,White,Male,Private,<=50K,52,52,Cluster 1376
1788,39,Asian-Pac-Islander,Male,Private,>50K,39,39,Cluster 1431
3695,37,White,Male,Local-gov,<=50K,37,37,Cluster 1655
2093,35,White,Male,Private,<=50K,35,35,Cluster 1666
1128,63,Black,Male,Federal-gov,<=50K,63,63,Cluster 53
153,33,Asian-Pac-Islander,Female,Private,<=50K,33,33,Cluster 315
938,41,White,Male,Private,>50K,41,41,Cluster 828
2394,20,White,Male,Private,<=50K,20,20,Cluster 849
598,42,White,Male,Self-emp-not-inc,>50K,42,42,Cluster 863
4477,21,White,Male,Private,<=50K,21,21,Cluster 868
2822,22,White,Male,Private,<=50K,22,22,Cluster 935
673,17,White,Male,Self-emp-not-inc,<=50K,17,17,Cluster 953
1210,36,White,Male,Private,<=50K,36,36,Cluster 1069
1381,25,White,Male,Private,<=50K,25,25,Cluster 1095
4069,25,White,Male,Private,<=50K,25,25,Cluster 1097
441,29,White,Male,Private,<=50K,29,29,Cluster 1272
2924,42,White,Male,Self-emp-not-inc,<=50K,42,42,Cluster 1276
4866,32,White,Male,State-gov,>50K,32,32,Cluster 1382
3183,29,White,Male,Private,<=50K,30,29,Cluster 1603
451,19,Black,Female,Private,<=50K,19,19,Cluster 46
1977,23,White,Male,Private,<=50K,23,23,Cluster 159
3363,29,Black,Female,Private,<=50K,29,29,Cluster 265
656,29,Asian-Pac-Islander,Female,State-gov,<=50K,29,29,Cluster 269
813,43,White,Male,Private,<=50K,43,43,Cluster 321
3610,23,White,Female,Private,<=50K,23,23,Cluster 429
3303,61,White,Male,Private,<=50K,61,61,Cluster 455
1006,58,White,Male,Private,<=50K,58,58,Cluster 501
3247,26,White,Male,Private,<=50K,26,26,Cluster 595
3095,46,White,Female,Local-gov,<=50K,46,46,Cluster 698
226,18,White,Female,Private,<=50K,18,18,Cluster 716
1314,51,White,Female,Private,<=50K,51,51,Cluster 890
1915,41,White,Male,Self-emp-not-inc,<=50K,41,41,Cluster 892
533,36,Black,Male,Private,<=50K,36,36,Cluster 1031
1787,35,White,Female,Local-gov,>50K,35,35,Cluster 1039
243,24,White,Male,State-gov,<=50K,24,24,Cluster 1044
162,25,White,Female,Private,<=50K,25,25,Cluster 1116
2362,26,White,Male,Private,>50K,26,26,Cluster 1157
1231,46,White,Male,Private,>50K,46,46,Cluster 1161
4495,27,White,Male,Private,<=50K,27,27,Cluster 1182
4787,24,Asian-Pac-Islander,Male,Private,<=50K,24,24,Cluster 1221
1031,31,White,Female,Private,<=50K,31,31,Cluster 1346
3343,40,White,Female,Private,<=50K,40,40,Cluster 1365
2216,33,White,Male,Private,>50K,33,33,Cluster 1415
2049,28,White,Male,Private,>50K,28,28,Cluster 1584
2668,38,White,Male,Private,<=50K,38,38,Cluster 1586
3093,60,White,Male,Self-emp-not-inc,<=50K,60,60,Cluster 242
4416,38,White,Male,Self-emp-not-inc,<=50K,38,38,Cluster 393
4653,48,White,Female,Private,<=50K,48,48,Cluster 513
2272,23,White,Male,Private,<=50K,23,23,Cluster 1032
964,36,White,Female,Private,<=50K,36,36,Cluster 1063
4267,32,White,Male,Private,>50K,32,32,Cluster 1080
961,25,White,Male,Private,<=50K,25,25,Cluster 1115
2067,46,White,Male,Private,>50K,46,46,Cluster 1121
4728,29,White,Male,Private,>50K,29,29,Cluster 1307
2790,44,White,Male,Self-emp-inc,<=50K,44,44,Cluster 1358
1724,40,White,Male,Local-gov,>50K,40,40,Cluster 1360
2599,41,White,Male,Private,>50K,41,41,Cluster 1513
2878,56,White,Male,Private,<=50K,56,54,Cluster 1523
2795,28,White,Male,Private,<=50K,28,28,Cluster 1584
3630,32,White,Male,Private,<=50K,33,32,Cluster 1621
4457,33,White,Male,State-gov,<=50K,33,33,Cluster 120
3132,25,Black,Male,?,<=50K,25,25,Cluster 139
4939,31,White,Female,Private,<=50K,31,31,Cluster 296
2532,20,White,Female,Private,<=50K,20,20,Cluster 333
4615,42,White,Male,Self-emp-not-inc,<=50K,42,42,Cluster 360
2868,56,White,Female,Self-emp-not-inc,<=50K,56,56,Cluster 388
1694,53,White,Female,State-gov,>50K,53,53,Cluster 443
4170,27,Amer-Indian-Eskimo,Female,?,>50K,27,27,Cluster 491
1940,26,White,Female,Local-gov,<=50K,26,26,Cluster 584
369,57,White,Female,Private,>50K,57,57,Cluster 721
4775,30,White,Female,Private,<=50K,30,30,Cluster 722
3138,51,White,Male,Private,>50K,51,51,Cluster 784
1160,20,White,Male,Private,<=50K,20,20,Cluster 859
3038,42,White,Female,Private,<=50K,42,42,Cluster 863
2823,22,White,Male,Private,<=50K,22,22,Cluster 956
3636,26,Other,Male,Private,<=50K,26,26,Cluster 1126
2,50,White,Male,Self-emp-not-inc,<=50K,50,50,Cluster 1166
102,44,White,Male,Private,>50K,44,44,Cluster 1226
4033,40,White,Male,Private,>50K,40,40,Cluster 1333
249,40,White,Male,Private,>50K,40,40,Cluster 1363
1423,40,White,Female,Private,<=50K,40,40,Cluster 1380
770,32,White,Male,Private,<=50K,32,32,Cluster 1403
1306,37,White,Male,Private,>50K,37,37,Cluster 1470
2181,36,White,Female,Private,>50K,36,36,Cluster 1540
2722,34,White,Male,Private,>50K,34,34,Cluster 1640
1127,35,White,Male,Private,>50K,35,35,Cluster 1651
3766,55,Black,Female,Private,<=50K,55,55,Cluster 111
1037,66,White,Male,Self-emp-inc,<=50K,66,66,Cluster 126
3167,53,White,Male,Private,>50K,53,53,Cluster 148
3773,52,White,Male,Private,<=50K,52,52,Cluster 164
4523,27,White,Female,Private,<=50K,27,27,Cluster 198
1566,47,Black,Female,Private,<=50K,47,47,Cluster 234
2849,36,White,Male,Private,>50K,36,36,Cluster 370
349,56,White,Male,Private,<=50K,56,56,Cluster 388
2403,70,White,Male,Private,<=50K,70,70,Cluster 483
2541,63,White,Female,Private,<=50K,63,63,Cluster 575
179,18,White,Male,Private,<=50K,18,18,Cluster 709
294,21,White,Male,Private,<=50K,21,21,Cluster 873
4395,39,White,Male,Private,<=50K,39,39,Cluster 920
1535,50,White,Female,Private,<=50K,50,50,Cluster 940
3903,22,White,Male,?,<=50K,22,22,Cluster 947
3681,33,Black,Male,Private,<=50K,33,33,Cluster 981
1766,49,White,Female,Private,>50K,49,49,Cluster 1012
1068,36,White,Male,Private,<=50K,36,36,Cluster 1070
3042,27,White,Male,State-gov,<=50K,27,27,Cluster 1145
1286,46,White,Male,Private,<=50K,46,46,Cluster 1288
4055,34,White,Male,Private,<=50K,34,34,Cluster 1468
3691,26,White,Male,Private,<=50K,26,23,Cluster 1555
1187,59,Black,Female,Federal-gov,<=50K,59,59,Cluster 36
1774,17,White,Female,?,<=50K,17,17,Cluster 141
480,23,White,Female,Private,<=50K,23,23,Cluster 170
4865,23,Black,Female,Private,<=50K,23,23,Cluster 173
2108,26,Black,Female,Private,<=50K,26,26,Cluster 233
1675,47,White,Female,Private,>50K,47,47,Cluster 252
3935,53,White,Female,Private,<=50K,53,53,Cluster 276
1071,22,White,Female,Local-gov,<=50K,22,22,Cluster 492
4160,25,Black,Male,Private,<=50K,25,25,Cluster 594
3877,61,White,Male,Private,<=50K,61,61,Cluster 608
1310,49,White,Female,Private,>50K,49,49,Cluster 617
454,42,Black,Male,Private,>50K,42,42,Cluster 804
2690,22,White,Female,?,<=50K,22,22,Cluster 937
4623,49,White,Male,Private,>50K,49,49,Cluster 983
2197,49,White,Male,Private,>50K,49,49,Cluster 1009
3820,24,White,Female,Private,<=50K,24,24,Cluster 1055
3586,25,White,Male,Self-emp-not-inc,<=50K,25,25,Cluster 1106
568,45,White,Female,Private,<=50K,45,45,Cluster 1178
1663,43,White,Male,Private,<=50K,43,43,Cluster 1252
4094,31,White,Male,Local-gov,<=50K,31,31,Cluster 1419
1193,39,White,Male,Private,<=50K,39,39,Cluster 1620
3339,79,Black,Female,?,<=50K,79,79,Cluster 13
1998,75,White,Female,Self-emp-not-inc,<=50K,75,75,Cluster 17
477,17,White,Male,Private,<=50K,17,17,Cluster 35
2697,18,White,Male,Private,<=50K,18,18,Cluster 161
3850,38,White,Female,Private,<=50K,38,38,Cluster 270
3087,44,Black,Female,Private,<=50K,44,44,Cluster 306
1527,33,White,Male,Private,<=50K,33,33,Cluster 324
3160,58,White,Male,Private,>50K,58,58,Cluster 329
4800,59,White,Male,Local-gov,<=50K,59,59,Cluster 479
3736,30,White,Male,Private,<=50K,30,30,Cluster 493
3913,49,White,Male,Private,<=50K,49,49,Cluster 561
3896,62,White,Female,?,>50K,62,62,Cluster 589
879,39,White,Male,Private,>50K,39,39,Cluster 679
1199,18,White,Female,Private,<=50K,18,18,Cluster 682
2293,18,White,Male,?,<=50K,18,18,Cluster 699
4002,19,White,Male,Private,<=50K,19,19,Cluster 702
375,44,Black,Male,Private,<=50K,44,44,Cluster 767
3853,19,White,Female,Private,<=50K,19,19,Cluster 775
160,42,Black,Male,Private,<=50K,42,42,Cluster 858
4594,47,White,Male,Private,>50K,47,47,Cluster 1099
906,46,White,Female,Private,<=50K,46,46,Cluster 1159
526,28,White,Female,Private,<=50K,28,28,Cluster 1211
124,29,White,Male,State-gov,>50K,29,29,Cluster 1250
538,29,White,Male,Private,<=50K,29,29,Cluster 1275
3532,32,White,Female,?,<=50K,32,32,Cluster 1385
1579,32,White,Male,Local-gov,<=50K,32,32,Cluster 1387
2996,39,White,Male,Local-gov,<=50K,39,39,Cluster 1412
3402,58,White,Male,Private,>50K,59,57,Cluster 1459
3082,35,White,Female,Private,<=50K,35,35,Cluster 1501
1894,34,White,Male,Private,>50K,34,34,Cluster 1539
3228,39,White,Male,Private,<=50K,39,39,Cluster 1567
4336,47,White,Male,Private,<=50K,47,47,Cluster 1570
253,59,Black,Female,Local-gov,<=50K,59,59,Cluster 40
4527,47,Black,Female,Private,<=50K,47,47,Cluster 258
622,45,Black,Female,Private,<=50K,45,45,Cluster 267
3393,44,White,Male,Private,<=50K,44,44,Cluster 294
4602,44,Black,Female,Private,<=50K,44,44,Cluster 298
2898,64,White,Female,Private,<=50K,64,64,Cluster 343
467,52,White,Male,Private,<=50K,52,52,Cluster 425
3531,46,White,Male,Private,>50K,46,46,Cluster 653
4310,58,White,Female,?,<=50K,58,58,Cluster 675
4938,18,White,Male,Private,<=50K,18,18,Cluster 692
4446,57,White,Male,Local-gov,>50K,57,57,Cluster 727
3677,44,Amer-Indian-Eskimo,Male,Private,<=50K,44,44,Cluster 763
1726,44,White,Male,Private,<=50K,44,44,Cluster 772
4023,31,White,Female,Private,<=50K,31,31,Cluster 808
1900,23,White,Male,Private,<=50K,23,23,Cluster 992
2467,48,White,Female,Private,<=50K,48,48,Cluster 1058
2753,53,White,Male,Self-emp-not-inc,>50K,53,53,Cluster 1062
2265,24,White,Male,Private,<=50K,24,24,Cluster 1064
476,46,White,Female,Private,<=50K,46,46,Cluster 1109
1451,25,White,Male,Private,<=50K,25,25,Cluster 1111
2078,25,White,Male,Self-emp-not-inc,<=50K,25,25,Cluster 1115
2777,26,White,Male,Private,<=50K,26,26,Cluster 1149
259,45,White,Female,Private,<=50K,45,45,Cluster 1188
2311,56,White,Male,Private,<=50K,56,56,Cluster 1193
1317,35,White,Male,Private,>50K,35,35,Cluster 1485
2601,32,White,Male,Private,<=50K,32,32,Cluster 1487
