id,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,NAME_INCOME_TYPE,prediction
8650,-21215,-808,Medicine staff,State servant,1.0
8651,-21215,-808,Medicine staff,State servant,1.0
8652,-21215,-808,Medicine staff,State servant,1.0
8653,-21215,-808,Medicine staff,State servant,1.0
8654,-21215,-808,Medicine staff,State servant,1.0
8655,-21215,-808,Medicine staff,State servant,1.0
8656,-21215,-808,Medicine staff,State servant,1.0
8657,-21215,-808,Medicine staff,State servant,1.0
8658,-18256,-2391,Sales staff,Working,0.0
8659,-18256,-2391,Sales staff,Working,0.0
8660,-18256,-2391,Sales staff,Working,0.0
8661,-11384,-1965,Drivers,Working,0.0
8662,-11384,-1965,Drivers,Working,0.0
8663,-11384,-1965,Drivers,Working,0.0
8664,-11384,-1965,Drivers,Working,0.0
8665,-11384,-1965,Drivers,Working,0.0
8666,-11384,-1965,Drivers,Working,0.0
8667,-11384,-1965,Drivers,Working,0.0
8668,-11384,-1965,Drivers,Working,0.0
8669,-11384,-1965,Drivers,Working,0.0
8670,-11384,-1965,Drivers,Working,0.0
8671,-11384,-1965,Drivers,Working,0.0
8672,-12529,-918,"",State servant,1.0
8673,-12529,-918,"",State servant,1.0
8674,-12529,-918,"",State servant,1.0
8675,-12529,-918,"",State servant,1.0
8676,-12529,-918,"",State servant,1.0
8677,-12529,-918,"",State servant,1.0
8678,-19382,-3352,"",State servant,1.0
8679,-19382,-3352,"",State servant,1.0
8680,-19382,-3352,"",State servant,1.0
8681,-19382,-3352,"",State servant,1.0
8682,-19382,-3352,"",State servant,1.0
8683,-19382,-3352,"",State servant,1.0
8684,-19382,-3352,"",State servant,1.0
8685,-19382,-3352,"",State servant,1.0
8686,-19382,-3352,"",State servant,1.0
8687,-13058,-901,High skill tech staff,Working,1.0
8688,-13058,-901,High skill tech staff,Working,1.0
8689,-13058,-901,High skill tech staff,Working,1.0
8690,-13058,-901,High skill tech staff,Working,1.0
8691,-13058,-901,High skill tech staff,Working,1.0
8692,-13058,-901,High skill tech staff,Working,1.0
8693,-13058,-901,High skill tech staff,Working,1.0
8694,-13058,-901,High skill tech staff,Working,1.0
8695,-15349,-6046,Managers,State servant,1.0
8696,-15349,-6046,Managers,State servant,1.0
8697,-15349,-6046,Managers,State servant,1.0
8698,-15349,-6046,Managers,State servant,1.0
8699,-20695,-1023,Core staff,Working,1.0
8700,-20695,-1023,Core staff,Working,1.0
8701,-20695,-1023,Core staff,Working,1.0
8702,-20695,-1023,Core staff,Working,1.0
8703,-14167,-1815,Laborers,Commercial associate,0.0
8704,-14167,-1815,Laborers,Commercial associate,0.0
8705,-14167,-1815,Laborers,Commercial associate,0.0
8706,-9746,-1268,Medicine staff,Working,0.0
8707,-9746,-1268,Medicine staff,Working,0.0
8708,-9746,-1268,Medicine staff,Working,0.0
8709,-9746,-1268,Medicine staff,Working,0.0
8710,-9746,-1268,Medicine staff,Working,0.0
8711,-9746,-1268,Medicine staff,Working,0.0
8712,-9746,-1268,Medicine staff,Working,0.0
8713,-9746,-1268,Medicine staff,Working,0.0
8714,-9746,-1268,Medicine staff,Working,0.0
8715,-9746,-1268,Medicine staff,Working,0.0
8716,-9746,-1268,Medicine staff,Working,0.0
8717,-10756,-2180,Managers,Commercial associate,0.0
8718,-10756,-2180,Managers,Commercial associate,0.0
8719,-10756,-2180,Managers,Commercial associate,0.0
8720,-10756,-2180,Managers,Commercial associate,0.0
8721,-10756,-2180,Managers,Commercial associate,0.0
8722,-13024,-2118,Drivers,State servant,1.0
8723,-13024,-2118,Drivers,State servant,1.0
8724,-13024,-2118,Drivers,State servant,1.0
8725,-13024,-2118,Drivers,State servant,1.0
8726,-13024,-2118,Drivers,State servant,1.0
8727,-13024,-2118,Drivers,State servant,1.0
8728,-13024,-2118,Drivers,State servant,1.0
8729,-13024,-2118,Drivers,State servant,1.0
8730,-13024,-2118,Drivers,State servant,1.0
8731,-13024,-2118,Drivers,State servant,1.0
8732,-19401,-5071,Managers,Working,1.0
8733,-19401,-5071,Managers,Working,1.0
8734,-19401,-5071,Managers,Working,1.0
8735,-10273,-3490,Private service staff,Working,1.0
8736,-10273,-3490,Private service staff,Working,1.0
8737,-10273,-3490,Private service staff,Working,1.0
8738,-10273,-3490,Private service staff,Working,1.0
8739,-10273,-3490,Private service staff,Working,1.0
8740,-16577,-1085,Drivers,Working,1.0
8741,-16577,-1085,Drivers,Working,1.0
8742,-16577,-1085,Drivers,Working,1.0
8743,-20030,-2607,Cooking staff,Working,0.0
8744,-10403,-687,Laborers,Working,1.0
8745,-10403,-687,Laborers,Working,1.0
8746,-10403,-687,Laborers,Working,1.0
8747,-15236,-202,Medicine staff,Commercial associate,1.0
8748,-15236,-202,Medicine staff,Commercial associate,1.0
8749,-15236,-202,Medicine staff,Commercial associate,1.0
8750,-9958,-1114,Waiters/barmen staff,Working,1.0
8751,-9958,-1114,Waiters/barmen staff,Working,1.0
8752,-9958,-1114,Waiters/barmen staff,Working,1.0
8753,-9958,-1114,Waiters/barmen staff,Working,1.0
8754,-9958,-1114,Waiters/barmen staff,Working,1.0
8755,-9958,-1114,Waiters/barmen staff,Working,1.0
8756,-9958,-1114,Waiters/barmen staff,Working,1.0
8757,-9958,-1114,Waiters/barmen staff,Working,1.0
8758,-15476,-2879,Laborers,Commercial associate,1.0
8759,-15476,-2879,Laborers,Commercial associate,1.0
8760,-15476,-2879,Laborers,Commercial associate,1.0
8761,-15476,-2879,Laborers,Commercial associate,1.0
8762,-15476,-2879,Laborers,Commercial associate,1.0
8763,-15476,-2879,Laborers,Commercial associate,1.0
8764,-15476,-2879,Laborers,Commercial associate,1.0
8765,-15476,-2879,Laborers,Commercial associate,1.0
8766,-15476,-2879,Laborers,Commercial associate,1.0
8767,-15476,-2879,Laborers,Commercial associate,1.0
8768,-13033,-3885,Laborers,Commercial associate,1.0
8769,-13033,-3885,Laborers,Commercial associate,1.0
8770,-13033,-3885,Laborers,Commercial associate,1.0
8771,-13033,-3885,Laborers,Commercial associate,1.0
8772,-13033,-3885,Laborers,Commercial associate,1.0
8773,-13033,-3885,Laborers,Commercial associate,1.0
8774,-13033,-3885,Laborers,Commercial associate,1.0
8775,-13033,-3885,Laborers,Commercial associate,1.0
8776,-11723,-3002,"",Working,1.0
8777,-11723,-3002,"",Working,1.0
8778,-11723,-3002,"",Working,1.0
8779,-15033,-2729,Cooking staff,State servant,1.0
8780,-15033,-2729,Cooking staff,State servant,1.0
8781,-15033,-2729,Cooking staff,State servant,1.0
8782,-15033,-2729,Cooking staff,State servant,1.0
8783,-15033,-2729,Cooking staff,State servant,1.0
8784,-15033,-2729,Cooking staff,State servant,1.0
8785,-15033,-2729,Cooking staff,State servant,1.0
8786,-15033,-2729,Cooking staff,State servant,1.0
8787,-15033,-2729,Cooking staff,State servant,1.0
8788,-12315,-3702,Sales staff,Commercial associate,0.0
8789,-12315,-3702,Sales staff,Commercial associate,0.0
8790,-12315,-3702,Sales staff,Commercial associate,0.0
8791,-12315,-3702,Sales staff,Commercial associate,0.0
8792,-12315,-3702,Sales staff,Commercial associate,0.0
8793,-12315,-3702,Sales staff,Commercial associate,0.0
8794,-12315,-3702,Sales staff,Commercial associate,0.0
8795,-10828,-657,Core staff,Commercial associate,0.0
8796,-10828,-657,Core staff,Commercial associate,0.0
8797,-10828,-657,Core staff,Commercial associate,0.0
8798,-10828,-657,Core staff,Commercial associate,0.0
8799,-10828,-657,Core staff,Commercial associate,0.0
8800,-10828,-657,Core staff,Commercial associate,0.0
8801,-10828,-657,Core staff,Commercial associate,0.0
8802,-10828,-657,Core staff,Commercial associate,0.0
8803,-10828,-657,Core staff,Commercial associate,0.0
8804,-10828,-657,Core staff,Commercial associate,0.0
8805,-10828,-657,Core staff,Commercial associate,0.0
8806,-10828,-657,Core staff,Commercial associate,0.0
8807,-10828,-657,Core staff,Commercial associate,0.0
8808,-10828,-657,Core staff,Commercial associate,0.0
8809,-15448,-1875,Security staff,Commercial associate,1.0
8810,-15448,-1875,Security staff,Commercial associate,1.0
8811,-15448,-1875,Security staff,Commercial associate,1.0
8812,-15448,-1875,Security staff,Commercial associate,1.0
8813,-15448,-1875,Security staff,Commercial associate,1.0
8814,-15448,-1875,Security staff,Commercial associate,1.0
8815,-15448,-1875,Security staff,Commercial associate,1.0
8816,-15448,-1875,Security staff,Commercial associate,1.0
8817,-15448,-1875,Security staff,Commercial associate,1.0
8818,-19143,-5498,Core staff,Working,1.0
8819,-19143,-5498,Core staff,Working,1.0
8820,-10749,-2394,Laborers,Working,1.0
8821,-10749,-2394,Laborers,Working,1.0
8822,-10749,-2394,Laborers,Working,1.0
8823,-17931,-5437,Drivers,Working,1.0
8824,-17931,-5437,Drivers,Working,1.0
8825,-15493,-872,Laborers,Working,1.0
8826,-15493,-872,Laborers,Working,1.0
8827,-15493,-872,Laborers,Working,1.0
8828,-15493,-872,Laborers,Working,1.0
8829,-15493,-872,Laborers,Working,1.0
8830,-15493,-872,Laborers,Working,1.0
8831,-15493,-872,Laborers,Working,1.0
8832,-15493,-872,Laborers,Working,1.0
8833,-15493,-872,Laborers,Working,1.0
8834,-15493,-872,Laborers,Working,1.0
8835,-15493,-872,Laborers,Working,1.0
8836,-15493,-872,Laborers,Working,1.0
8837,-15493,-872,Laborers,Working,1.0
8838,-15493,-872,Laborers,Working,1.0
8839,-13387,-4341,"",Working,1.0
8840,-13387,-4341,"",Working,1.0
8841,-13876,-6990,Laborers,Working,1.0
8842,-13876,-6990,Laborers,Working,1.0
8843,-13876,-6990,Laborers,Working,1.0
8844,-13876,-6990,Laborers,Working,1.0
8845,-13876,-6990,Laborers,Working,1.0
8846,-13876,-6990,Laborers,Working,1.0
8847,-13876,-6990,Laborers,Working,1.0
8848,-13876,-6990,Laborers,Working,1.0
8849,-17051,-598,Sales staff,Working,0.0
8850,-17051,-598,Sales staff,Working,0.0
8851,-17051,-598,Sales staff,Working,0.0
8852,-17051,-598,Sales staff,Working,0.0
8853,-17051,-598,Sales staff,Working,0.0
8854,-17051,-598,Sales staff,Working,0.0
8855,-17051,-598,Sales staff,Working,0.0
8856,-17051,-598,Sales staff,Working,0.0
8857,-17051,-598,Sales staff,Working,0.0
8858,-12167,-780,"",Commercial associate,0.0
8859,-12167,-780,"",Commercial associate,0.0
8860,-12167,-780,"",Commercial associate,0.0
8861,-12167,-780,"",Commercial associate,0.0
8862,-12167,-780,"",Commercial associate,0.0
8863,-12167,-780,"",Commercial associate,0.0
8864,-12167,-780,"",Commercial associate,0.0
8865,-12167,-780,"",Commercial associate,0.0
8866,-15034,-444,Managers,Commercial associate,0.0
8867,-15034,-444,Managers,Commercial associate,0.0
8868,-15034,-444,Managers,Commercial associate,0.0
8869,-15034,-444,Managers,Commercial associate,0.0
8870,-15034,-444,Managers,Commercial associate,0.0
8871,-15034,-444,Managers,Commercial associate,0.0
8872,-15034,-444,Managers,Commercial associate,0.0
8873,-15034,-444,Managers,Commercial associate,0.0
8874,-15034,-444,Managers,Commercial associate,0.0
8875,-15034,-444,Managers,Commercial associate,0.0
8876,-15034,-444,Managers,Commercial associate,0.0
8877,-15034,-444,Managers,Commercial associate,0.0
8878,-15034,-444,Managers,Commercial associate,0.0
8879,-15034,-444,Managers,Commercial associate,0.0
8880,-15034,-444,Managers,Commercial associate,0.0
8881,-15034,-444,Managers,Commercial associate,0.0
8882,-15034,-444,Managers,Commercial associate,0.0
8883,-15034,-444,Managers,Commercial associate,0.0
8884,-13729,-1146,"",Working,1.0
8885,-13729,-1146,"",Working,1.0
8886,-13729,-1146,"",Working,1.0
8887,-13729,-1146,"",Working,1.0
8888,-13729,-1146,"",Working,1.0
8889,-13729,-1146,"",Working,1.0
8890,-13729,-1146,"",Working,1.0
8891,-13729,-1146,"",Working,1.0
8892,-13729,-1146,"",Working,1.0
8893,-13729,-1146,"",Working,1.0
8894,-13729,-1146,"",Working,1.0
8895,-11977,-2699,Core staff,State servant,1.0
8896,-11977,-2699,Core staff,State servant,1.0
8897,-11977,-2699,Core staff,State servant,1.0
8898,-11977,-2699,Core staff,State servant,1.0
8899,-11977,-2699,Core staff,State servant,1.0
8900,-11977,-2699,Core staff,State servant,1.0
8901,-11977,-2699,Core staff,State servant,1.0
8902,-11977,-2699,Core staff,State servant,1.0
8903,-11977,-2699,Core staff,State servant,1.0
8904,-11977,-2699,Core staff,State servant,1.0
8905,-11977,-2699,Core staff,State servant,1.0
8906,-11977,-2699,Core staff,State servant,1.0
8907,-11508,-4160,Core staff,Commercial associate,1.0
8908,-11508,-4160,Core staff,Commercial associate,1.0
8909,-11508,-4160,Core staff,Commercial associate,1.0
8910,-21054,-4463,Core staff,Working,0.0
8911,-21054,-4463,Core staff,Working,0.0
8912,-9187,-1268,Laborers,Working,0.0
8913,-9187,-1268,Laborers,Working,0.0
8914,-9187,-1268,Laborers,Working,0.0
8915,-9187,-1268,Laborers,Working,0.0
8916,-9187,-1268,Laborers,Working,0.0
8917,-9187,-1268,Laborers,Working,0.0
8918,-9187,-1268,Laborers,Working,0.0
8919,-9187,-1268,Laborers,Working,0.0
8920,-11888,-1419,Medicine staff,Commercial associate,1.0
8921,-11888,-1419,Medicine staff,Commercial associate,1.0
8922,-11888,-1419,Medicine staff,Commercial associate,1.0
8923,-13504,-2180,Core staff,Working,0.0
8924,-13504,-2180,Core staff,Working,0.0
8925,-13504,-2180,Core staff,Working,0.0
8926,-13504,-2180,Core staff,Working,0.0
8927,-13504,-2180,Core staff,Working,0.0
8928,-13504,-2180,Core staff,Working,0.0
8929,-13504,-2180,Core staff,Working,0.0
8930,-15140,-233,Laborers,Commercial associate,1.0
8931,-15140,-233,Laborers,Commercial associate,1.0
8932,-15140,-233,Laborers,Commercial associate,1.0
8933,-15140,-233,Laborers,Commercial associate,1.0
8934,-15140,-233,Laborers,Commercial associate,1.0
8935,-15140,-233,Laborers,Commercial associate,1.0
8936,-14287,-2271,Managers,Working,1.0
8937,-14287,-2271,Managers,Working,1.0
8938,-14287,-2271,Managers,Working,1.0
8939,-14287,-2271,Managers,Working,1.0
8940,-14287,-2271,Managers,Working,1.0
8941,-14287,-2271,Managers,Working,1.0
8942,-14287,-2271,Managers,Working,1.0
8943,-12297,-384,Managers,Commercial associate,1.0
8944,-12297,-384,Managers,Commercial associate,1.0
8945,-12297,-384,Managers,Commercial associate,1.0
8946,-12297,-384,Managers,Commercial associate,1.0
8947,-12297,-384,Managers,Commercial associate,1.0
8948,-12297,-384,Managers,Commercial associate,1.0
8949,-12297,-384,Managers,Commercial associate,1.0
8950,-12297,-384,Managers,Commercial associate,1.0
8951,-12297,-384,Managers,Commercial associate,1.0
8952,-12297,-384,Managers,Commercial associate,1.0
8953,-12297,-384,Managers,Commercial associate,1.0
8954,-12119,-2029,Drivers,State servant,0.0
8955,-12119,-2029,Drivers,State servant,0.0
8956,-12119,-2029,Drivers,State servant,0.0
8957,-12119,-2029,Drivers,State servant,0.0
8958,-10650,-3702,Core staff,Working,0.0
8959,-10650,-3702,Core staff,Working,0.0
8960,-10650,-3702,Core staff,Working,0.0
8961,-10650,-3702,Core staff,Working,0.0
8962,-10650,-3702,Core staff,Working,0.0
8963,-10650,-3702,Core staff,Working,0.0
8964,-10650,-3702,Core staff,Working,0.0
8965,-10650,-3702,Core staff,Working,0.0
8966,-10650,-3702,Core staff,Working,0.0
8967,-10650,-3702,Core staff,Working,0.0
8968,-10650,-3702,Core staff,Working,0.0
8969,-13631,-994,"",Commercial associate,0.0
8970,-13631,-994,"",Commercial associate,0.0
8971,-13631,-994,"",Commercial associate,0.0
8972,-13631,-994,"",Commercial associate,0.0
8973,-17262,-2760,Drivers,Working,1.0
8974,-14566,-1480,Laborers,Commercial associate,0.0
8975,-9956,-444,Managers,Commercial associate,0.0
8976,-9956,-444,Managers,Commercial associate,0.0
8977,-9956,-444,Managers,Commercial associate,0.0
8978,-9956,-444,Managers,Commercial associate,0.0
8979,-17231,-79,Laborers,Working,1.0
8980,-17231,-79,Laborers,Working,1.0
8981,-17231,-79,Laborers,Working,1.0
8982,-17231,-79,Laborers,Working,1.0
8983,-17231,-79,Laborers,Working,1.0
8984,-17231,-79,Laborers,Working,1.0
8985,-16031,-1237,Sales staff,Working,1.0
8986,-17578,-1997,Laborers,Commercial associate,1.0
8987,-17578,-1997,Laborers,Commercial associate,1.0
8988,-17578,-1997,Laborers,Commercial associate,1.0
8989,-17578,-1997,Laborers,Commercial associate,1.0
8990,-15487,-3093,Laborers,Working,1.0
8991,-15487,-3093,Laborers,Working,1.0
8992,-15487,-3093,Laborers,Working,1.0
8993,-15487,-3093,Laborers,Working,1.0
8994,-13408,-444,Laborers,Working,0.0
8995,-13408,-444,Laborers,Working,0.0
8996,-13408,-444,Laborers,Working,0.0
8997,-13408,-444,Laborers,Working,0.0
8998,-13408,-444,Laborers,Working,0.0
8999,-13408,-444,Laborers,Working,0.0
9000,-13408,-444,Laborers,Working,0.0
9001,-13408,-444,Laborers,Working,0.0
9002,-13408,-444,Laborers,Working,0.0
9003,-13408,-444,Laborers,Working,0.0
9004,-13408,-444,Laborers,Working,0.0
9005,-9883,-780,Sales staff,Working,0.0
9006,-10015,-568,Secretaries,Working,0.0
9007,-10015,-568,Secretaries,Working,0.0
9008,-10015,-568,Secretaries,Working,0.0
9009,-10015,-568,Secretaries,Working,0.0
9010,-20687,-4098,Drivers,Working,1.0
9011,-20687,-4098,Drivers,Working,1.0
9012,-20687,-4098,Drivers,Working,1.0
9013,-20459,365243,"",Pensioner,0.0
9014,-20459,365243,"",Pensioner,0.0
9015,-20459,365243,"",Pensioner,0.0
9016,-20459,365243,"",Pensioner,0.0
9017,-20459,365243,"",Pensioner,0.0
9018,-20459,365243,"",Pensioner,0.0
9019,-20459,365243,"",Pensioner,0.0
9020,-20459,365243,"",Pensioner,0.0
9021,-20459,365243,"",Pensioner,0.0
9022,-20459,365243,"",Pensioner,0.0
9023,-20459,365243,"",Pensioner,0.0
9024,-20459,365243,"",Pensioner,0.0
9025,-20459,365243,"",Pensioner,0.0
9026,-20459,365243,"",Pensioner,0.0
9027,-13970,-292,Sales staff,Working,1.0
9028,-13970,-292,Sales staff,Working,1.0
9029,-13970,-292,Sales staff,Working,1.0
9030,-13970,-292,Sales staff,Working,1.0
9031,-13970,-292,Sales staff,Working,1.0
9032,-15395,-1541,Drivers,Working,1.0
9033,-15395,-1541,Drivers,Working,1.0
9034,-15395,-1541,Drivers,Working,1.0
9035,-15952,-384,Sales staff,Working,0.0
9036,-15952,-384,Sales staff,Working,0.0
9037,-15952,-384,Sales staff,Working,0.0
9038,-15952,-384,Sales staff,Working,0.0
9039,-14394,-5316,Laborers,Working,1.0
9040,-14394,-5316,Laborers,Working,1.0
9041,-19817,-4675,Cleaning staff,Commercial associate,1.0
9042,-19817,-4675,Cleaning staff,Commercial associate,1.0
9043,-19817,-4675,Cleaning staff,Commercial associate,1.0
9044,-19817,-4675,Cleaning staff,Commercial associate,1.0
9045,-19817,-4675,Cleaning staff,Commercial associate,1.0
9046,-19817,-4675,Cleaning staff,Commercial associate,1.0
9047,-19817,-4675,Cleaning staff,Commercial associate,1.0
9048,-20299,365243,"",Pensioner,0.0
9049,-20299,365243,"",Pensioner,0.0
9050,-20299,365243,"",Pensioner,0.0
9051,-12559,-5862,Medicine staff,Working,1.0
9052,-12559,-5862,Medicine staff,Working,1.0
9053,-12559,-5862,Medicine staff,Working,1.0
9054,-12559,-5862,Medicine staff,Working,1.0
9055,-18688,-2029,Sales staff,Working,0.0
9056,-18688,-2029,Sales staff,Working,0.0
9057,-18688,-2029,Sales staff,Working,0.0
9058,-18688,-2029,Sales staff,Working,0.0
9059,-19092,-3459,"",Commercial associate,1.0
9060,-19092,-3459,"",Commercial associate,1.0
9061,-19092,-3459,"",Commercial associate,1.0
9062,-19092,-3459,"",Commercial associate,1.0
9063,-16425,-810,Drivers,Commercial associate,1.0
9064,-16425,-810,Drivers,Commercial associate,1.0
9065,-16425,-810,Drivers,Commercial associate,1.0
9066,-16425,-810,Drivers,Commercial associate,1.0
9067,-16425,-810,Drivers,Commercial associate,1.0
9068,-23451,365243,"",Pensioner,0.0
9069,-23451,365243,"",Pensioner,0.0
9070,-23451,365243,"",Pensioner,0.0
9071,-23451,365243,"",Pensioner,0.0
9072,-23451,365243,"",Pensioner,0.0
9073,-23641,365243,"",Pensioner,0.0
9074,-23641,365243,"",Pensioner,0.0
9075,-23641,365243,"",Pensioner,0.0
9076,-23641,365243,"",Pensioner,0.0
9077,-14878,-6685,Managers,Working,1.0
9078,-14878,-6685,Managers,Working,1.0
9079,-14878,-6685,Managers,Working,1.0
9080,-14878,-6685,Managers,Working,1.0
9081,-14878,-6685,Managers,Working,1.0
9082,-14878,-6685,Managers,Working,1.0
9083,-14878,-6685,Managers,Working,1.0
9084,-14878,-6685,Managers,Working,1.0
9085,-18854,365243,"",Pensioner,0.0
9086,-18854,365243,"",Pensioner,0.0
9087,-18854,365243,"",Pensioner,0.0
9088,-18854,365243,"",Pensioner,0.0
9089,-18854,365243,"",Pensioner,0.0
9090,-10873,-264,Managers,Working,0.0
9091,-10873,-264,Managers,Working,0.0
9092,-10873,-264,Managers,Working,0.0
9093,-10873,-264,Managers,Working,0.0
9094,-10873,-264,Managers,Working,0.0
9095,-10873,-264,Managers,Working,0.0
9096,-10335,-264,Core staff,Working,0.0
9097,-10335,-264,Core staff,Working,0.0
9098,-10335,-264,Core staff,Working,0.0
9099,-10335,-264,Core staff,Working,0.0
9100,-10335,-264,Core staff,Working,0.0
9101,-10992,-3064,Drivers,Commercial associate,1.0
9102,-10992,-3064,Drivers,Commercial associate,1.0
9103,-10992,-3064,Drivers,Commercial associate,1.0
